level,axis,id,label,status,evidence,suggested_action
C1,grammar_nikl,-는 가운데,표현 -은 가운데,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는 데다가,"표현 -ㄴ데다가1, -은 데다가2, -ㄴ 데다가2, -은 데다가1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는 동시에,표현 -ㄴ 동시에,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는 듯하다,표현,level_mismatch,app_levels=B2;ids=grammar_b2_impression_appearance,relevel_or_add_same_level_row
C1,grammar_nikl,-는 법이다,"표현 -ㄴ 법이다, -은 법이다",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는 이상,표현,level_mismatch,app_levels=B2;ids=grammar_b2_established_premise,relevel_or_add_same_level_row
C1,grammar_nikl,-는 척하다,"표현 -ㄴ 척하다, -은 척하다, <유의> -는 체하다, -은 체하다",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는가1,"종결어미 -ㄴ가1, -은가1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는걸,"종결어미 -ㄴ걸, -은걸, -ㄴ걸요, -는걸요, -은걸요",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는다기에,"표현 -ㄴ다기에, -다기에, -라기에1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는다는 것이,표현 -ㄴ다는 것이,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는다니1,"표현 -다니2, -라니5, -으라니2, -자니2",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는데도,"표현 -ㄴ데도, -은데도",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-는데도 불구하고,"표현 -ㄴ데도 불구하고, -은데도 불구하고",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-다4,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-다가는,연결어미,level_mismatch,app_levels=B2;ids=grammar_b2_negative_consequence,relevel_or_add_same_level_row
C1,grammar_nikl,-다니1,"종결어미 -다니요, -라니1, -라니요1, 으라니1, -으라니요",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-더라고,종결어미 -더라고요,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-데,종결어미 -데요,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-어 내다,"표현 -아 내다, -여 내다",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-었던,"표현 -았던, -였던",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-으려고2,종결어미,level_mismatch,app_levels=A1;ids=grammar_b1_intention,relevel_or_add_same_level_row
C1,grammar_nikl,-으려나 보다,표현 -려나 보다,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-으면 몰라도,표현 -면 몰라도,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-은 채로,표현 -ㄴ 채로,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을 만하다,표현,level_mismatch,app_levels=B2;ids=grammar_b2_worth_doing,relevel_or_add_same_level_row
C1,grammar_nikl,-을 법하다,표현 -ㄹ 법하다,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을 테다,표현 -ㄹ 테다,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을 테면,표현 -ㄹ 테면,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을 테지만,표현 -ㄹ 테지만,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을뿐더러,연결어미 -ㄹ뿐더러,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-을지라도,연결어미,level_mismatch,app_levels=B2;ids=grammar_b2_formal_concession,relevel_or_add_same_level_row
C1,grammar_nikl,-자기에,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-지1,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,는 말할 것도 없고,"표현 은 말할 것도 없고, <유의> 는 고사하고, 은 고사하고",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,따라,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,를 가지고,표현 을 가지고,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,에 관하여,표현,level_mismatch,app_levels=B2;ids=grammar_b2_formal_regarding,relevel_or_add_same_level_row
C1,grammar_nikl,에도 불구하고,표현,level_mismatch,app_levels=B2;ids=grammar_b2_despite,relevel_or_add_same_level_row
C1,grammar_nikl,이라든가,"조사 라든가1, 이라든지, 라든지1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,조차,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,register,haeyo_polite,production,absent,scenarios=0,add_scenario_in_register
C1,speech_act,analyse_framing_implicature_presupposition,프레임·함축·전제 분석하기,thin,scenarios=1;units=0,add_scenario_with_this_intent
C1,speech_act,reformulate_paraphrase_rewrite,바꿔 말하기·문장 고쳐 쓰기,thin,scenarios=1;units=0,add_scenario_with_this_intent
C1,speech_act,summarise_reconstruct,요약·재구성하기,missing,scenarios=0;units=0,add_scenario_with_this_intent
C1,text_type,academic_specialised_text,학술·전문 텍스트,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,contract_terms_legal_text,계약서·약관·법률 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,essay_opinion_argumentative,논설문·의견문(에세이),structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,lecture_speech_monologue,강연·연설·긴 독백,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,literary_text,문학 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,news_article_report,신문 기사·보도문,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C1,text_type,report_proposal_official,보고서·제안서·공식 문서,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
C1,vocab_domain,arts_history_memory_lexis,예술·역사·기억 담화 어휘,missing,words=0,add_pack_in_domain
C1,vocab_domain,language_metalanguage,언어·문법·화법 메타언어,missing,words=0,add_pack_in_domain
C2,grammar_anchor,grammar_c2_as_already_set,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_as_if_framing,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_defined_as,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_even_if_concession,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_expected_assumption,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_if_indeed,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_premise_review_batch20,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_take_as_premise,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_anchor,grammar_c2_wishing_to,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C2,grammar_brief,-(으)ㄹ망정,Jin brief highlight,missing,nikl=C2;app_levels=;ids=,add_grammar_row
C2,grammar_brief,-거니와,Jin brief highlight,missing,nikl=B2;app_levels=;ids=,add_grammar_row
C2,grammar_brief,-건대,Jin brief highlight,missing,nikl=C2;app_levels=;ids=,add_grammar_row
C2,grammar_brief,-기는 고사하고,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
C2,grammar_brief,-기는커녕,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
C2,grammar_brief,-시겠습니까,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
C2,grammar_nikl,-거들랑1,연결어미 -걸랑1,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-거들랑2,종결어미 -걸랑2,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-건대,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-건만,연결어미 -건마는,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-게3,종결어미,level_mismatch,app_levels=A2;ids=grammar_a2_adverbial,relevel_or_add_same_level_row
C2,grammar_nikl,-게4,종결어미,level_mismatch,app_levels=A2;ids=grammar_a2_adverbial,relevel_or_add_same_level_row
C2,grammar_nikl,-구려2,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-그려,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-기 일쑤이다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-기 짝이 없다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-기로서니,연결어미,level_mismatch,app_levels=B2;ids=grammar_b2_granted_limit,relevel_or_add_same_level_row
C2,grammar_nikl,-나2,종결어미,level_mismatch,app_levels=A2;ids=grammar_a1_or_particle,relevel_or_add_same_level_row
C2,grammar_nikl,-네1,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-노라면,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-느니만큼,"연결어미 -니만큼, -으니만큼, <유의> -느니만치, 니만치, -으니만치",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는 한이 있어도,표현,level_mismatch,app_levels=C1;ids=grammar_c1_even_at_cost,relevel_or_add_same_level_row
C2,grammar_nikl,-는가2,"종결어미 -ㄴ가2, -은가2",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는구려,종결어미 -구려1,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는구만,종결어미 -구만,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는구먼,"종결어미 -구먼, -구먼요, -는구먼요",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는다고1,"연결어미 -다고1, -라고3, 으라고1, -자고1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-는다는,표현,level_mismatch,app_levels=B2;ids=grammar_b2_definition,relevel_or_add_same_level_row
C2,grammar_nikl,-는다던가1,"표현 -다던가1, -라던가1",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-던2,종결어미,level_mismatch,app_levels=B1;ids=grammar_b1_recalled_past,relevel_or_add_same_level_row
C2,grammar_nikl,-던가1,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-던가2,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-되,"연결어미 -으되, -로되",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-디1,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-라2,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-소,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-어 치우다,"표현 -아 치우다, -여 치우다",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으니4,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으래서야,표현 -래서야2,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으려도,표현 -려도,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으련마는,"연결어미 -련마는, -으련만, -련만",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으리라,종결어미 -리라,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으리라고,표현 -리라고,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으리라는,표현 -리라는,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으리오,종결어미 -리오,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-으오,종결어미 -오,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-은들,"연결어미 -ㄴ들2, 인들",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-을 바에,표현 -ㄹ 바에,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-을라치면,연결어미 -ㄹ라치면,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-이라야,"연결어미 -라야, -이라야만, -라야만",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-자니3,"연결어미 -자2,-자니까3",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-자면1,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,-자면2,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,깨나,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,는 마당에,표현,level_mismatch,app_levels=C1;ids=grammar_c1_given_situation,relevel_or_add_same_level_row
C2,grammar_nikl,마는,조사,level_mismatch,app_levels=A1;ids=grammar_a1_only_particle,relevel_or_add_same_level_row
C2,grammar_nikl,을랑,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,이라고2,조사 라고2,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,이라고는,"표현 라고는, 이라곤, 라곤,",missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,grammar_nikl,이라면,조사 라면1,missing_in_app,nikl_kiiq_2017,add_grammar_row
C2,register,haeyo_polite,production,absent,scenarios=0,add_scenario_in_register
C2,register,hage_familiar,recognition,absent,scenarios=0,add_scenario_in_register
C2,register,hao_semiformal,recognition,absent,scenarios=0,add_scenario_in_register
C2,register,written_plain_haeche,production,absent,scenarios=0,add_scenario_in_register
C2,speech_act,adjust_register_speech_style,말투·존댓말·호칭 조절하기,missing,scenarios=0;units=0,add_scenario_with_this_intent
C2,speech_act,manage_turns_interrupt_hold_floor,발언권 관리·끼어들기,missing,scenarios=0;units=0,add_scenario_with_this_intent
C2,speech_act,reformulate_paraphrase_rewrite,바꿔 말하기·문장 고쳐 쓰기,thin,scenarios=1;units=0,add_scenario_with_this_intent
C2,text_type,academic_specialised_text,학술·전문 텍스트,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,contract_terms_legal_text,계약서·약관·법률 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,essay_opinion_argumentative,논설문·의견문(에세이),structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,lecture_speech_monologue,강연·연설·긴 독백,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,literary_text,문학 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,news_article_report,신문 기사·보도문,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,presentation_briefing_talk,발표·브리핑,missing,mode=P;count=0;surfaces=scenario,add_items_of_this_genre
C2,text_type,report_proposal_official,보고서·제안서·공식 문서,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
C2,text_type,review_critique_text,리뷰·비평문,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
C2,vocab_domain,etiquette_honorific_lexis,예절·높임·호칭 어휘,missing,words=0,add_pack_in_domain
*,functional_grammar,nominal_style_academic,명사문체·학술체,missing,ko=C1;app_earliest=None;missing_ids=,add_or_relevel_anchor_grammar
*,functional_grammar,passive_causative,피동·사동,missing,ko=B2;app_earliest=None;missing_ids=grammar_b2_causative_suffix|grammar_b2_passive_suffix,add_or_relevel_anchor_grammar
