korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
공용 세제,gongyong seje,Gemeinschaftsreiniger,B1,Ausdruck,공용 세제가 떨어지면 같이 사요.,"Wenn der Gemeinschaftsreiniger leer ist, kaufen wir ihn zusammen.",WG-Gespräch,b1_roommate_talk_1,8,false,shared detergent,Expression,"When the shared detergent runs out, we buy it together.",vocab_b1_0291
문 닫힘,mun dathim,Türschließen,B1,Nomen,밤에는 문 닫힘을 더 조용히 해요.,Nachts mache ich das Türschließen leiser.,WG-Gespräch,b1_roommate_talk_1,9,false,door closing,Noun,At night I close the door more quietly.,vocab_b1_0292
생활 리듬,saenghwal rideum,Alltagsrhythmus,B1,Ausdruck,생활 리듬이 달라서 아침 소음을 줄였어요.,"Weil der Alltagsrhythmus anders ist, habe ich den Morgenlärm reduziert.",WG-Gespräch,b1_roommate_talk_1,10,true,daily rhythm,Expression,"Our daily rhythms differ, so I reduced morning noise.",vocab_b1_0293
공동 구매,gongdong gumae,Sammelkauf,B1,Ausdruck,휴지는 공동 구매로 더 싸게 샀어요.,Toilettenpapier haben wir im Sammelkauf günstiger gekauft.,WG-Gespräch,b1_roommate_talk_1,11,true,group purchase,Expression,We bought toilet paper cheaper as a group purchase.,vocab_b1_0294
서운한 점,seounhan jeom,Kränkung,B1,Ausdruck,서운한 점은 바로 말하지 않고 저녁에 이야기해요.,"Eine Kränkung spreche ich nicht sofort an, sondern abends.",WG-Gespräch,b1_roommate_talk_1,12,true,sore point,Expression,"I do not raise a sore point immediately, but in the evening.",vocab_b1_0295
사고 접수,sago jeopsu,Schadensmeldung,B1,Ausdruck,사고 접수를 당일 오후에 했어요.,Die Schadensmeldung habe ich noch am Nachmittag gemacht.,Versicherungsfall,b1_insurance_claim_1,1,false,claim filing,Expression,I filed the claim the same afternoon.,vocab_b1_0296
보장 범위,bojang beomwi,Leistungsrahmen,B1,Ausdruck,보장 범위를 약관 삼 쪽에서 확인해요.,Den Leistungsrahmen prüfe ich auf Seite drei der Bedingungen.,Versicherungsfall,b1_insurance_claim_1,2,false,coverage scope,Expression,I check the coverage scope on page three of the terms.,vocab_b1_0297
자기부담금,jagibudamgeum,Selbstbeteiligung,B1,Nomen,자기부담금이 오만 원이라 수리를 다시 계산해요.,"Die Selbstbeteiligung beträgt fünfzigtausend Won, deshalb rechne ich die Reparatur neu.",Versicherungsfall,b1_insurance_claim_1,3,false,deductible,Noun,"The deductible is 50,000 won, so I recalculate the repair.",vocab_b1_0298
진단서,jindanseo,Attest,B1,Nomen,병원 진단서를 스캔해서 올렸어요.,Ich habe das Attest gescannt und hochgeladen.,Versicherungsfall,b1_insurance_claim_1,4,false,medical note,Noun,I scanned the medical note and uploaded it.,vocab_b1_0299
보험금,boheomgeum,Versicherungssumme,B1,Nomen,보험금이 언제 입금되는지 물었어요.,"Ich habe gefragt, wann die Versicherungssumme eingeht.",Versicherungsfall,b1_insurance_claim_1,5,false,payout,Noun,I asked when the payout will be deposited.,vocab_b1_0300
면책,myeonchaek,Ausschluss,B1,Nomen,기존 질환은 면책이라고 안내받았어요.,"Mir wurde gesagt, dass Vorerkrankungen ein Ausschluss sind.",Versicherungsfall,b1_insurance_claim_1,6,false,exclusion,Noun,I was told existing conditions are an exclusion.,vocab_b1_0301
청구 서류,cheonggu seoryu,Antragsunterlagen,B1,Ausdruck,청구 서류가 하나 빠져서 보완했어요.,"Eine der Antragsunterlagen fehlte, deshalb habe ich nachgereicht.",Versicherungsfall,b1_insurance_claim_1,7,false,claim documents,Expression,"One claim document was missing, so I supplemented it.",vocab_b1_0302
담당 설계사,damdang seolgyesa,Berater,B1,Ausdruck,담당 설계사에게 진행 상황을 물어봤어요.,Ich habe den Berater nach dem Stand gefragt.,Versicherungsfall,b1_insurance_claim_1,8,false,agent,Expression,I asked the agent about the status.,vocab_b1_0303
보상 심사,bosang simsa,Leistungsprüfung,B1,Ausdruck,보상 심사가 이번 주까지라고 들었어요.,Die Leistungsprüfung soll bis Ende der Woche fertig sein.,Versicherungsfall,b1_insurance_claim_1,9,false,payout review,Expression,I heard the payout review is due this week.,vocab_b1_0304
사고 경위,sago gyeongwi,Hergang,B1,Ausdruck,사고 경위를 시간 순으로 적었어요.,Den Hergang habe ich in zeitlicher Reihenfolge geschrieben.,Versicherungsfall,b1_insurance_claim_1,10,true,incident account,Expression,I wrote the incident account in time order.,vocab_b1_0305
특약,teukyak,Zusatzbaustein,B1,Nomen,치과 특약이 있어야 스케일링이 나가요.,Nur mit dem Zahn-Zusatzbaustein wird die Zahnreinigung erstattet.,Versicherungsfall,b1_insurance_claim_1,11,true,rider,Noun,Only with the dental rider is cleaning covered.,vocab_b1_0306
지급 보류,jigeup boryu,Auszahlungsstopp,B1,Ausdruck,사진이 흐려서 지급 보류가 됐어요.,"Weil das Foto unscharf war, gab es einen Auszahlungsstopp.",Versicherungsfall,b1_insurance_claim_1,12,true,held payout,Expression,"The photo was blurry, so the payout was held.",vocab_b1_0307
민원실,minwonsil,Bürgerbüro,B1,Nomen,민원실에서 번호표를 뽑고 기다려요.,Im Bürgerbüro ziehe ich eine Nummer und warte.,Amtgang,b1_public_office_1,1,false,civil affairs desk,Noun,I take a number at the civil affairs desk and wait.,vocab_b1_0308
구비 서류,gubi seoryu,erforderliche Unterlagen,B1,Ausdruck,구비 서류 목록을 홈페이지에서 인쇄했어요.,Die Liste der erforderlichen Unterlagen habe ich von der Website gedruckt.,Amtgang,b1_public_office_1,2,false,required papers,Expression,I printed the required-papers list from the website.,vocab_b1_0309
접수증,jeopsujeung,Eingangsbeleg,B1,Nomen,접수증 번호를 사진으로 남겨 두어요.,Die Nummer auf dem Eingangsbeleg fotografiere ich.,Amtgang,b1_public_office_1,3,false,intake slip,Noun,I photograph the number on the intake slip.,vocab_b1_0310
처리 기한,cheori gihan,Bearbeitungsfrist,B1,Ausdruck,처리 기한이 이 주라고 안내받았어요.,Mir wurde eine Bearbeitungsfrist von zwei Wochen genannt.,Amtgang,b1_public_office_1,4,false,processing time,Expression,I was told the processing time is two weeks.,vocab_b1_0311
담당 창구,damdang changgu,zuständiger Schalter,B1,Ausdruck,전입 신고는 담당 창구가 따로 있어요.,Für die Ummeldung gibt es einen zuständigen Schalter.,Amtgang,b1_public_office_1,5,false,responsible counter,Expression,Change-of-address has its own responsible counter.,vocab_b1_0312
보완 요청,bowan yocheong,Nachforderung,B1,Ausdruck,보완 요청 문자가 와서 사본을 추가했어요.,Wegen einer Nachforderung habe ich eine Kopie nachgereicht.,Amtgang,b1_public_office_1,6,false,request to supplement,Expression,"A supplement request text came, so I added a copy.",vocab_b1_0313
열람,yeolram,Einsicht,B1,Nomen,본인만 서류 열람이 가능해요.,Nur die Person selbst darf Einsicht in die Unterlagen nehmen.,Amtgang,b1_public_office_1,7,false,inspection,Noun,Only the person themselves can inspect the documents.,vocab_b1_0314
대리 신청,daeri sincheong,Antrag durch Vertretung,B1,Ausdruck,대리 신청에는 위임장이 필요해요.,Für einen Antrag durch Vertretung braucht man eine Vollmacht.,Amtgang,b1_public_office_1,8,false,proxy application,Expression,A proxy application needs a letter of authorization.,vocab_b1_0315
수수료 납부,susuryo napbu,Gebührenzahlung,B1,Ausdruck,수수료 납부는 카드만 된다고 했어요.,Die Gebührenzahlung sei nur mit Karte möglich.,Amtgang,b1_public_office_1,9,false,fee payment,Expression,They said fee payment is card only.,vocab_b1_0316
민원 번호,minwon beonho,Vorgangsnummer,B1,Ausdruck,민원 번호로 진행 상태를 조회해요.,Mit der Vorgangsnummer prüfe ich den Stand.,Amtgang,b1_public_office_1,10,true,case number,Expression,I check the status with the case number.,vocab_b1_0317
담당자 연결,damdangja yeongyeol,Durchstellung,B1,Ausdruck,전화로 담당자 연결을 두 번 요청했어요.,Am Telefon habe ich zweimal um Durchstellung gebeten.,Amtgang,b1_public_office_1,11,true,transfer to an officer,Expression,I asked twice on the phone for a transfer to an officer.,vocab_b1_0318
처리 완료,cheori wanryo,Abschluss der Bearbeitung,B1,Ausdruck,처리 완료 알림이 오면 서류를 받으러 가요.,"Wenn die Meldung über den Abschluss der Bearbeitung kommt, hole ich die Unterlagen.",Amtgang,b1_public_office_1,12,true,processing complete,Expression,"When the processing-complete notice arrives, I pick up the papers.",vocab_b1_0319
봉사 시간,bongsa sigan,Ehrenamtsstunden,B1,Ausdruck,이번 달 봉사 시간을 표에 적어요.,Die Ehrenamtsstunden diesen Monat trage ich in die Tabelle ein.,Ehrenamtsschicht,b1_volunteer_shift_1,1,false,volunteer hours,Expression,I write this month's volunteer hours in the chart.,vocab_b1_0320
배정표,baejeongpyo,Einsatzplan,B1,Nomen,배정표에서 제 구역을 확인해요.,Im Einsatzplan prüfe ich meinen Bereich.,Ehrenamtsschicht,b1_volunteer_shift_1,2,false,assignment sheet,Noun,I check my area on the assignment sheet.,vocab_b1_0321
사전 교육,sajeon gyoyuk,Vorschulung,B1,Ausdruck,사전 교육을 들어야 부스를 맡을 수 있어요.,Ohne Vorschulung darf ich den Stand nicht übernehmen.,Ehrenamtsschicht,b1_volunteer_shift_1,3,false,pre-shift training,Expression,I need pre-shift training before I can run the booth.,vocab_b1_0322
안전 조끼,anjeon jokki,Warnweste,B1,Ausdruck,도로 안내는 안전 조끼를 입고 해요.,Die Wegweisung mache ich mit Warnweste.,Ehrenamtsschicht,b1_volunteer_shift_1,4,false,safety vest,Expression,I do street guidance wearing a safety vest.,vocab_b1_0323
인수 메모,insu memo,Übergabenotiz,B1,Ausdruck,다음 조를 위해 인수 메모를 남겼어요.,Für die nächste Gruppe habe ich eine Übergabenotiz hinterlassen.,Ehrenamtsschicht,b1_volunteer_shift_1,5,false,handover note,Expression,I left a handover note for the next team.,vocab_b1_0324
결원,gyeolwon,Ausfall,B1,Nomen,오전에 결원이 나서 제가 한 시간 더 했어요.,"Am Vormittag gab es einen Ausfall, deshalb blieb ich eine Stunde länger.",Ehrenamtsschicht,b1_volunteer_shift_1,6,false,no-show gap,Noun,"There was a no-show gap in the morning, so I stayed an hour more.",vocab_b1_0325
명찰,myeongchal,Namensschild,B1,Nomen,명찰에 역할 이름을 크게 썼어요.,Auf dem Namensschild steht die Rolle groß.,Ehrenamtsschicht,b1_volunteer_shift_1,7,false,name badge,Noun,I wrote the role large on the name badge.,vocab_b1_0326
비상 연락망,bisang yeonrakmang,Notfallkette,B1,Ausdruck,비상 연락망 첫 번호는 현장 책임자예요.,Die erste Nummer der Notfallkette ist die Leitung vor Ort.,Ehrenamtsschicht,b1_volunteer_shift_1,8,false,emergency chain,Expression,The first number in the emergency chain is the on-site lead.,vocab_b1_0327
물품 점검,mulpum jeomgeom,Materialkontrolle,B1,Ausdruck,시작 전에 물품 점검을 둘이서 해요.,Vor dem Start machen wir die Materialkontrolle zu zweit.,Ehrenamtsschicht,b1_volunteer_shift_1,9,false,supply check,Expression,Before starting we do the supply check in pairs.,vocab_b1_0328
교대 시간,gyodae sigan,Ablösezeit,B1,Ausdruck,교대 시간보다 십 분 일찍 도착해요.,Ich komme zehn Minuten vor der Ablösezeit.,Ehrenamtsschicht,b1_volunteer_shift_1,10,true,relief time,Expression,I arrive ten minutes before relief time.,vocab_b1_0329
현장 책임자,hyeonjang chaekimja,Einsatzleitung,B1,Ausdruck,문제가 생기면 현장 책임자에게 바로 말해요.,Bei einem Problem sage ich es sofort der Einsatzleitung.,Ehrenamtsschicht,b1_volunteer_shift_1,11,true,site lead,Expression,"If a problem happens, I tell the site lead immediately.",vocab_b1_0330
봉사 확인서,bongsa hwakinseo,Nachweis,B1,Ausdruck,학기말에 봉사 확인서를 받아요.,Am Semesterende bekomme ich den Nachweis.,Ehrenamtsschicht,b1_volunteer_shift_1,12,true,service certificate,Expression,I receive the service certificate at the end of the term.,vocab_b1_0331
학부모 면담,hakbumo myeondam,Elterngespräch,B1,Ausdruck,학부모 면담을 수요일 저녁으로 잡았어요.,Das Elterngespräch habe ich auf Mittwochabend gelegt.,Elterngespräch,b1_parent_school_1,1,false,parent meeting,Expression,I scheduled the parent meeting for Wednesday evening.,vocab_b1_0332
알림장,alrimjang,Mitteilungsheft,B1,Nomen,알림장에 준비물을 적어 보내요.,Ins Mitteilungsheft schreibe ich die Mitbringsel.,Elterngespräch,b1_parent_school_1,2,false,home note,Noun,I write the supplies in the home note.,vocab_b1_0333
상담 시간,sangdam sigan,Sprechzeit,B1,Ausdruck,상담 시간이 십오 분이라 질문을 미리 적어요.,"Die Sprechzeit beträgt fünfzehn Minuten, deshalb schreibe ich Fragen vorher auf.",Elterngespräch,b1_parent_school_1,3,false,office hour,Expression,"The office hour is fifteen minutes, so I write questions in advance.",vocab_b1_0334
학습 태도,hakseup taedo,Lernhaltung,B1,Ausdruck,학습 태도는 좋아졌지만 숙제 속도가 느려요.,"Die Lernhaltung ist besser, aber die Hausaufgaben dauern länger.",Elterngespräch,b1_parent_school_1,4,false,study attitude,Expression,"The study attitude improved, but homework is slower.",vocab_b1_0335
보충 수업,bochung sueop,Förderstunde,B1,Ausdruck,한글 보충 수업을 주 한 번 신청했어요.,Ich habe einmal pro Woche eine Förderstunde für Hangul beantragt.,Elterngespräch,b1_parent_school_1,5,false,support class,Expression,I signed up for a Hangul support class once a week.,vocab_b1_0336
가정 통신,gajeong tongsin,Elternbrief,B1,Ausdruck,가정 통신에 현장학습 날짜가 있어요.,Im Elternbrief steht das Datum des Ausflugs.,Elterngespräch,b1_parent_school_1,6,false,school letter,Expression,The school letter has the field-trip date.,vocab_b1_0337
참관 수업,chamgwan sueop,Hospitation,B1,Ausdruck,참관 수업은 조용히 뒤쪽에 앉아요.,Bei der Hospitation sitze ich hinten und bleibe still.,Elterngespräch,b1_parent_school_1,7,false,class observation,Expression,During class observation I sit quietly at the back.,vocab_b1_0338
생활 기록,saenghwal girok,Entwicklungsnotiz,B1,Ausdruck,생활 기록에 친구 관계를 짧게 적었어요.,In der Entwicklungsnotiz steht kurz etwas zu den Freundschaften.,Elterngespräch,b1_parent_school_1,8,false,progress note,Expression,The progress note briefly mentions friendships.,vocab_b1_0339
준비물 분담,junbimul bundam,Materialteilung,B1,Ausdruck,준비물 분담표를 반 단톡에 올렸어요.,Die Materialteilung habe ich in den Klassenchat gestellt.,Elterngespräch,b1_parent_school_1,9,false,shared supplies,Expression,I posted the shared-supplies chart in the class chat.,vocab_b1_0340
하원 시간,hawon sigan,Abholzeit,B1,Ausdruck,하원 시간이 밀리면 미리 문자를 보내요.,"Wenn sich die Abholzeit verschiebt, schreibe ich vorher.",Elterngespräch,b1_parent_school_1,10,true,pickup time,Expression,"If pickup time slips, I text in advance.",vocab_b1_0341
담임 선생님,damim seonsaengnim,Klassenleitung,B1,Ausdruck,담임 선생님께 상담 연기를 정중히 부탁했어요.,Ich habe die Klassenleitung höflich um Verschiebung gebeten.,Elterngespräch,b1_parent_school_1,11,true,homeroom teacher,Expression,I politely asked the homeroom teacher to postpone.,vocab_b1_0342
동의서,donguiseo,Einverständnis,B1,Nomen,사진 촬영 동의서를 오늘 제출해요.,Die Einverständniserklärung für Fotos gebe ich heute ab.,Elterngespräch,b1_parent_school_1,12,true,consent form,Noun,I submit the photo consent form today.,vocab_b1_0343
고장 부위,gojang buwi,defekte Stelle,B1,Ausdruck,고장 부위를 사진으로 세 장 찍었어요.,Die defekte Stelle habe ich dreimal fotografiert.,Reparaturwortschatz,b1_repair_words_1,1,false,fault location,Expression,I took three photos of the fault location.,vocab_b1_0344
부품 교체,bupum gyoche,Teiletausch,B1,Ausdruck,부품 교체 비용이 예상보다 높아요.,Der Teiletausch kostet mehr als gedacht.,Reparaturwortschatz,b1_repair_words_1,2,false,part replacement,Expression,Part replacement costs more than expected.,vocab_b1_0345
출장 수리,chuljang suri,Vor-Ort-Reparatur,B1,Ausdruck,출장 수리는 오전 방문만 가능하대요.,Die Vor-Ort-Reparatur sei nur vormittags möglich.,Reparaturwortschatz,b1_repair_words_1,3,false,on-site repair,Expression,They said on-site repair is only possible in the morning.,vocab_b1_0346
무상 기간,musang gigan,Garantiezeit,B1,Ausdruck,무상 기간이 일주일 남아 있어요.,Die Garantiezeit beträgt noch eine Woche.,Reparaturwortschatz,b1_repair_words_1,4,false,warranty period,Expression,One week remains in the warranty period.,vocab_b1_0347
점검 결과,jeomgeom gyeolgwa,Prüfergebnis,B1,Ausdruck,점검 결과를 문자로 요약해 달라고 했어요.,Ich habe um eine kurze Nachricht zum Prüfergebnis gebeten.,Reparaturwortschatz,b1_repair_words_1,5,false,inspection result,Expression,I asked them to summarize the inspection result by text.,vocab_b1_0348
재방문,jaebangmun,Zweitbesuch,B1,Nomen,부품이 없어서 재방문을 잡았어요.,"Weil das Teil fehlt, habe ich einen Zweitbesuch vereinbart.",Reparaturwortschatz,b1_repair_words_1,6,false,return visit,Noun,"The part is missing, so I booked a return visit.",vocab_b1_0349
임시 조치,imsi jochi,Notlösung,B1,Ausdruck,물이 새서 임시 조치로 밸브를 잠갔어요.,"Weil Wasser austrat, habe ich als Notlösung das Ventil geschlossen.",Reparaturwortschatz,b1_repair_words_1,7,false,temporary fix,Expression,"Water was leaking, so as a temporary fix I shut the valve.",vocab_b1_0350
견적 변경,gyeonjeok byeongyeong,Kostenvoranschlagsänderung,B1,Ausdruck,견적 변경이 있으면 먼저 전화해 달라고 했어요.,Bei einer Kostenvoranschlagsänderung sollen sie zuerst anrufen.,Reparaturwortschatz,b1_repair_words_1,8,false,quote change,Expression,I asked them to call first if there is a quote change.,vocab_b1_0351
설치 오류,seolchi oryu,Montagefehler,B1,Ausdruck,설치 오류인지 사용 문제인지 구분해 주세요.,Bitte trennen Sie Montagefehler und Bedienproblem.,Reparaturwortschatz,b1_repair_words_1,9,false,install error,Expression,Please distinguish an install error from a usage problem.,vocab_b1_0352
A/S 센터,/ senteo,Kundendienststelle,B1,Ausdruck,무거운 기기는 A/S 센터로 직접 가져가요.,Schwere Geräte bringe ich selbst zur Kundendienststelle.,Reparaturwortschatz,b1_repair_words_1,10,true,service center,Expression,I take heavy devices to the service center myself.,vocab_b1_0353
수리 완료증,suri wanryojeung,Fertigstellungsbeleg,B1,Ausdruck,수리 완료증을 받아야 보증이 이어져요.,Ohne Fertigstellungsbeleg läuft die Garantie nicht weiter.,Reparaturwortschatz,b1_repair_words_1,11,true,repair receipt,Expression,The warranty continues only with the repair receipt.,vocab_b1_0354
재발 방지,jaebal bangji,Rückfallschutz,B1,Ausdruck,재발 방지를 위해 사용 방법을 다시 배웠어요.,Zum Rückfallschutz habe ich die Nutzung noch einmal gelernt.,Reparaturwortschatz,b1_repair_words_1,12,true,preventing recurrence,Expression,To prevent recurrence I relearned how to use it.,vocab_b1_0355
일정 변경,iljeong byeongyeong,Terminänderung,B1,Ausdruck,태풍 때문에 일정 변경을 요청했어요.,Wegen des Taifuns habe ich eine Terminänderung gebeten.,Reiseänderung,b1_travel_change_1,1,false,schedule change,Expression,I requested a schedule change because of the typhoon.,vocab_b1_0356
환불 규정,hwanbul gyujeong,Erstattungsregel,B1,Ausdruck,환불 규정을 예약 확인서에서 다시 읽어요.,Die Erstattungsregel lese ich noch einmal in der Buchungsbestätigung.,Reiseänderung,b1_travel_change_1,2,false,refund rule,Expression,I reread the refund rule on the booking confirmation.,vocab_b1_0357
수수료 면제,susuryo myeonje,Gebührenerlass,B1,Ausdruck,천재지변이면 수수료 면제가 가능하대요.,Bei höherer Gewalt sei ein Gebührenerlass möglich.,Reiseänderung,b1_travel_change_1,3,false,fee waiver,Expression,They said a fee waiver is possible for a natural disaster.,vocab_b1_0358
대체 열차,daeche yeolcha,Ersatzzug,B1,Nomen,지연되면 대체 열차 좌석을 다시 배정해요.,Bei Verspätung wird ein Sitz im Ersatzzug neu zugewiesen.,Reiseänderung,b1_travel_change_1,4,false,replacement train,Noun,"If delayed, they reassign a seat on the replacement train.",vocab_b1_0359
숙소 이월,sukso iwol,Übernachtungsverschiebung,B1,Ausdruck,숙소 이월이 되는지 저녁에 답변 달래요.,"Ob eine Übernachtungsverschiebung möglich ist, sagen sie am Abend.",Reiseänderung,b1_travel_change_1,5,false,stay shift,Expression,They will say this evening whether a stay shift is possible.,vocab_b1_0360
탑승 마감,tapseung magam,Check-in-Schluss,B1,Ausdruck,탑승 마감 삼십 분 전에는 카운터에 있어야 해요.,Dreißig Minuten vor Check-in-Schluss muss ich am Schalter sein.,Reiseänderung,b1_travel_change_1,6,false,boarding cutoff,Expression,I must be at the counter thirty minutes before boarding cutoff.,vocab_b1_0361
연결편,yeongyeolpyeon,Anschluss,B1,Nomen,연결편이 끊기면 숙박권을 받아요.,"Wenn der Anschluss ausfällt, bekomme ich einen Hotelgutschein.",Reiseänderung,b1_travel_change_1,7,false,connecting service,Noun,"If the connecting service is missed, I get a hotel voucher.",vocab_b1_0362
좌석 재배정,jwaseok jaebaejeong,Neuzuweisung,B1,Ausdruck,좌석 재배정 문자가 출발 한 시간 전에 왔어요.,Die Nachricht zur Neuzuweisung kam eine Stunde vor Abfahrt.,Reiseänderung,b1_travel_change_1,8,false,reseating,Expression,The reseating text arrived an hour before departure.,vocab_b1_0363
여행자 보험,yeohaengja boheom,Reiseversicherung,B1,Ausdruck,여행자 보험에 일정 변경이 포함되는지 확인해요.,"Ich prüfe, ob die Reiseversicherung die Terminänderung abdeckt.",Reiseänderung,b1_travel_change_1,9,false,travel insurance,Expression,I check whether travel insurance covers the schedule change.,vocab_b1_0364
출발 지연,chulbal jiyeon,Abfahrtsverzug,B1,Ausdruck,출발 지연이 한 시간을 넘으면 안내가 나와요.,"Dauert der Abfahrtsverzug länger als eine Stunde, kommt eine Durchsage.",Reiseänderung,b1_travel_change_1,10,true,departure delay,Expression,"If the departure delay exceeds one hour, there is an announcement.",vocab_b1_0365
변경 수수료,byeongyeong susuryo,Umbuchungsgebühr,B1,Ausdruck,변경 수수료를 카드로 바로 냈어요.,Die Umbuchungsgebühr habe ich sofort mit Karte gezahlt.,Reiseänderung,b1_travel_change_1,11,true,change fee,Expression,I paid the change fee by card immediately.,vocab_b1_0366
확정 대기,hwakjeong daegi,Warteliste,B1,Ausdruck,확정 대기 상태라 저녁에 다시 확인해요.,"Es steht auf der Warteliste, deshalb prüfe ich am Abend erneut.",Reiseänderung,b1_travel_change_1,12,true,waitlist hold,Expression,"It is on a waitlist hold, so I check again in the evening.",vocab_b1_0367
성과 면담,seonggwa myeondam,Beurteilungsgespräch,B2,Ausdruck,성과 면담 전에 스스로 한 일을 세 줄로 적어요.,Vor dem Beurteilungsgespräch schreibe ich drei Zeilen zu meiner Arbeit.,Beurteilung,b2_performance_review_1,1,false,performance talk,Expression,Before the performance talk I write three lines about what I did.,vocab_b2_0431
목표 대비,mokpyo daebi,Soll-Ist,B2,Ausdruck,목표 대비 숫자를 과장하지 않아요.,Beim Soll-Ist übertreibe ich die Zahlen nicht.,Beurteilung,b2_performance_review_1,2,false,target versus actual,Expression,In target versus actual I do not exaggerate the numbers.,vocab_b2_0432
개선 과제,gaeseon gwaje,Entwicklungsaufgabe,B2,Ausdruck,개선 과제는 한 분기 안에 측정 가능하게 정해요.,Die Entwicklungsaufgabe formuliere ich in einem Quartal messbar.,Beurteilung,b2_performance_review_1,3,false,growth task,Expression,I set the growth task so it can be measured within a quarter.,vocab_b2_0433
자기 평가,jagi pyeongga,Selbsteinschätzung,B2,Ausdruck,자기 평가에는 실패한 시도도 짧게 남기어요.,In der Selbsteinschätzung erwähne ich auch gescheiterte Versuche kurz.,Beurteilung,b2_performance_review_1,4,false,self-review,Expression,In the self-review I briefly include failed attempts.,vocab_b2_0434
역량 기술,yeokryang gisul,Kompetenzbeschreibung,B2,Ausdruck,역량 기술은 형용사보다 사례로 적어요.,Die Kompetenzbeschreibung schreibe ich mit Fällen statt mit Adjektiven.,Beurteilung,b2_performance_review_1,5,false,skill description,Expression,"I write the skill description with cases, not adjectives.",vocab_b2_0435
피드백 메모,pideubaek memo,Rückmeldungsnotiz,B2,Ausdruck,피드백 메모를 받은 날 바로 정리해요.,Die Rückmeldungsnotiz ordne ich am selben Tag.,Beurteilung,b2_performance_review_1,6,false,feedback note,Expression,I organize the feedback note the same day I receive it.,vocab_b2_0436
승진 기준,seungjin gijun,Beförderungskriterium,B2,Ausdruck,승진 기준이 공개되지 않아 질문을 준비했어요.,"Weil das Beförderungskriterium nicht offen liegt, habe ich Fragen vorbereitet.",Beurteilung,b2_performance_review_1,7,false,promotion criterion,Expression,"The promotion criterion is not public, so I prepared questions.",vocab_b2_0437
면담 기록,myeondam girok,Gesprächsprotokoll,B2,Ausdruck,면담 기록을 이틀 안에 공유해 달라고 했어요.,"Ich habe gebeten, das Gesprächsprotokoll innerhalb von zwei Tagen zu teilen.",Beurteilung,b2_performance_review_1,8,false,review minutes,Expression,I asked them to share the review minutes within two days.,vocab_b2_0438
강점 서술,gangjeom seosul,Stärkenformulierung,B2,Ausdruck,강점 서술은 팀 결과에 연결해서 말해요.,Die Stärkenformulierung knüpfe ich an das Teamergebnis.,Beurteilung,b2_performance_review_1,9,false,strength statement,Expression,I tie the strength statement to the team result.,vocab_b2_0439
보완 계획,bowan gyehoek,Nachholplan,B2,Ausdruck,보완 계획에는 지원이 필요한 조건을 적어요.,"Im Nachholplan steht, welche Unterstützung nötig ist.",Beurteilung,b2_performance_review_1,10,true,remediation plan,Expression,The remediation plan states what support is needed.,vocab_b2_0440
평가 주기,pyeongga jugi,Beurteilungszyklus,B2,Ausdruck,평가 주기가 반기라서 중간 점검을 넣었어요.,"Der Beurteilungszyklus ist halbjährlich, deshalb habe ich eine Zwischenprüfung eingefügt.",Beurteilung,b2_performance_review_1,11,true,review cycle,Expression,"The review cycle is half-yearly, so I added a midpoint check.",vocab_b2_0441
합의된 다음 단계,hapuidoen daeum dangye,vereinbarter Folgeschritt,B2,Ausdruck,합의된 다음 단계를 달력에 바로 넣어요.,Den vereinbarten Folgeschritt trage ich sofort in den Kalender ein.,Beurteilung,b2_performance_review_1,12,true,agreed next step,Expression,I put the agreed next step on the calendar immediately.,vocab_b2_0442
내용증명,naeyongjeungmyeong,Einschreiben mit Inhalt,B2,Nomen,수리 거절을 내용증명으로 남겼어요.,Die Ablehnung der Reparatur habe ich per Einschreiben mit Inhalt festgehalten.,Wohnstreit,b2_housing_dispute_1,1,false,content-certified mail,Noun,I recorded the repair refusal with content-certified mail.,vocab_b2_0443
원상복구,wonsangbokgu,Rückbau,B2,Nomen,원상복구 범위를 계약서 조항과 맞춰 봐요.,Den Rückbau gleiche ich mit der Vertragsklausel ab.,Wohnstreit,b2_housing_dispute_1,2,false,restoration,Noun,I match the restoration scope to the contract clause.,vocab_b2_0444
하자 보수,haja bosu,Mängelbeseitigung,B2,Ausdruck,하자 보수 기한을 이 주로 요청했어요.,Für die Mängelbeseitigung habe ich zwei Wochen erbeten.,Wohnstreit,b2_housing_dispute_1,3,false,defect repair,Expression,I asked for two weeks for the defect repair.,vocab_b2_0445
관리단,gwanridan,Eigentümergemeinschaft,B2,Nomen,관리단에 공용부 누수를 공식 안건으로 올렸어요.,Bei der Eigentümergemeinschaft habe ich das Gemeinschaftsleck als Tagesordnung gesetzt.,Wohnstreit,b2_housing_dispute_1,4,false,owners' group,Noun,I put the shared leak on the owners' group agenda.,vocab_b2_0446
조정 신청,jojeong sincheong,Schlichtungsantrag,B2,Ausdruck,직접 합의가 안 되어 조정 신청을 넣었어요.,"Weil keine direkte Einigung kam, habe ich einen Schlichtungsantrag gestellt.",Wohnstreit,b2_housing_dispute_1,5,false,mediation request,Expression,"Direct agreement failed, so I filed a mediation request.",vocab_b2_0447
