korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
명절 기차,myeongjeol gicha,Festtagszug,A2,Nomen,명절 기차는 서서 가는 칸이 더 떠들썩했어요.,Im Festtagszug war der Stehwagen noch lauter.,Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,3,false,holiday train,Noun,On the holiday train the standing car was even noisier.,vocab_a2_0343
좌석 배정,jwaseog baejeong,Sitzzuweisung,A2,Nomen,좌석 배정이 떨어져서 현우와 쪽지로 이야기했어요.,"Die Sitze lagen auseinander, also schrieben Hyunwoo und ich Zettel.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,4,false,seat assignment,Noun,"The seat assignment split us, so Hyunwoo and I passed notes.",vocab_a2_0344
짐 부치다,jim buchida,Gepack aufgeben,A2,Ausdruck,김치를 짐 부치려다 안 된다고 해서 무릎 위에 올렸어요.,"Kimchi durfte ich nicht aufgeben, also kam es auf die Knie.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,5,false,to check a bag,Expression,"I could not check the kimchi, so I put it on my lap.",vocab_a2_0345
도착 인사,dochag insa,Ankunftsgruss,A2,Nomen,도착 인사는 현관이 아니라 주차장에서 시작됐어요.,"Der Ankunftsgruss begann auf dem Parkplatz, nicht in der Diele.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,6,false,arrival greeting,Noun,"The arrival greeting started in the parking lot, not at the door.",vocab_a2_0346
친척 집,chincheog jib,Verwandtenhaus,A2,Nomen,친척 집이 언덕이라 선물을 다시 묶어 들었어요.,"Das Verwandtenhaus lag am Hang, also band ich das Geschenk neu.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,7,false,relative's house,Noun,"The relative's house was on a hill, so I retied the gift.",vocab_a2_0347
마을 버스,maeul beoseu,Dorfbus,A2,Nomen,마을 버스가 한 대라 시간을 두 번 확인했어요.,"Es gab nur einen Dorfbus, also prüfte ich die Zeit zweimal.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,8,false,village bus,Noun,"There was only one village bus, so I checked the time twice.",vocab_a2_0348
집 마당,jib madang,Hof des Hauses,A2,Nomen,집 마당에 개가 있어서 앉아 있으라고 했어요.,"Im Hof war ein Hund, also sollte ich sitzen bleiben.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,9,false,house yard,Noun,"There was a dog in the yard, so they told me to stay seated.",vocab_a2_0349
밤참,bamcham,Spätimbiss,A2,Nomen,밤참으로 과일만 달라고 했는데 라면이 나왔어요.,"Als Spätimbiss wollte ich nur Obst, aber es kam Ramyeon.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,10,true,late-night snack,Noun,"I asked only for fruit as a late snack, but ramyeon appeared.",vocab_a2_0350
돌아가는 길,dolaganeun gil,der Rückweg,A2,Nomen,돌아가는 길에 남은 전을 또 받았어요.,Auf dem Rückweg bekam ich noch einmal Pfannengerichte.,Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,11,true,the way back,Noun,On the way back I was given more jeon again.,vocab_a2_0351
안부 전화,anbu jeonhwa,Ankunftsanruf,A2,Nomen,서울 도착하자마자 안부 전화를 드렸어요.,"Kaum in Seoul, rief ich an, dass wir gut angekommen sind.",Partnerschaft & koreanische Familie,a2_partner_hometown_trip_1,12,true,safe-arrival call,Noun,As soon as we reached Seoul I made the safe-arrival call.,vocab_a2_0352
반말 전환,banmal jeonhwan,Wechsel ins Vertraute,A2,Nomen,반말 전환은 동생이 먼저 하자고 했어요.,Den Wechsel ins Vertraute schlug das jüngere Geschwister zuerst vor.,Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,1,false,switch to casual speech,Noun,The younger sibling suggested the switch to casual speech first.,vocab_a2_0353
존댓말 유지,jondaesmal yuji,Höflichkeit beibehalten,A2,Ausdruck,부모님 앞에서는 존댓말 유지를 약속했어요.,"Vor den Eltern versprach ich, die Höflichkeit beizubehalten.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,2,false,keeping honorifics,Expression,In front of the parents I promised to keep honorifics.,vocab_a2_0354
말실수,malsilsu,Versprecher,A2,Nomen,말실수로 형이라고 해서 현우가 눈을 커졌어요.,"Durch einen Versprecher sagte ich hyeong, und Hyunwoos Augen wurden groß.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,3,false,speech slip,Noun,"I slipped and said hyeong, and Hyunwoo's eyes went wide.",vocab_a2_0355
호칭 연습,hoching yeonseub,Anredeübung,A2,Nomen,호칭 연습을 차에 타기 전에 세 번 했어요.,Die Anrede übte ich dreimal vor der Autofahrt.,Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,4,false,address-term practice,Noun,I practiced the address terms three times before the car ride.,vocab_a2_0356
편하게 말해요,pyeonhage malhaeyo,sprechen Sie locker,A2,Ausdruck,편하게 말해요 하셔도 처음엔 존댓말이 나왔어요.,Auch nach sprechen Sie locker kam zuerst Höflichkeit.,Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,5,false,please speak comfortably,Expression,"Even after please speak comfortably, honorifics came out first.",vocab_a2_0357
아직 어색해요,ajig eosaeghaeyo,es ist noch ungewohnt,A2,Ausdruck,아직 어색해요라고 하니 동생이 천천히 해 줬어요.,"Als ich sagte, es sei noch ungewohnt, wurde das Tempo langsamer.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,6,false,it still feels awkward,Expression,"When I said it still feels awkward, the younger sibling slowed down.",vocab_a2_0358
존댓말 버릇,jondaesmal beoreus,Höflichkeitsgewohnheit,A2,Nomen,존댓말 버릇이 남아서 게임에서도 요를 붙였어요.,"Die Höflichkeitsgewohnheit blieb, sogar im Spiel sagte ich yo.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,7,false,honorific habit,Noun,"The honorific habit stayed, so I even added yo in the game.",vocab_a2_0359
나이 확인,nai hwagin,Altersabgleich,A2,Nomen,나이 확인 전에는 이름을 부르지 않았어요.,Vor dem Altersabgleich benutzte ich keinen Vornamen.,Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,8,false,checking ages,Noun,I did not use a first name before checking ages.,vocab_a2_0360
서로 존댓말,seoro jondaesmal,gegenseitige Höflichkeit,A2,Nomen,처음엔 서로 존댓말로 시작해 마음이 놓였어요.,"Am Anfang half gegenseitige Höflichkeit, ich war erleichtert.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,9,false,mutual honorifics,Noun,Starting with mutual honorifics made me feel safer.,vocab_a2_0361
말투 맞추기,maltu majchugi,den Ton anpassen,A2,Ausdruck,말투 맞추기는 현우가 눈짓으로 도와줬어요.,"Hyunwoo half mit einem Blick, den Ton anzupassen.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,10,true,matching speech style,Expression,Hyunwoo helped me match the speech style with a look.,vocab_a2_0362
존댓말 실수,jondaesmal silsu,Höflichkeitsfehler,A2,Nomen,존댓말 실수를 사과하니 아버지가 괜찮다고 하셨어요.,"Nach der Entschuldigung für den Höflichkeitsfehler sagte der Vater, es sei in Ordnung.",Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,11,true,honorific mistake,Noun,"When I apologized for the honorific mistake, father said it was fine.",vocab_a2_0363
반말 연습,banmal yeonseub,Banmal-Übung,A2,Nomen,반말 연습은 주차장에서만 하기로 했어요.,Banmal übten wir nur auf dem Parkplatz.,Partnerschaft & koreanische Familie,a2_partner_banmal_switch_1,12,true,casual-speech practice,Noun,We agreed to practice casual speech only in the parking lot.,vocab_a2_0364
결혼 계획,gyeolhon gyehoeg,Heiratspläne,B1,Nomen,결혼 계획을 묻길래 아직 천천히 알아가는 중이라고 했어요.,"Nach Heiratsplänen gefragt sagte ich, wir lernen uns noch in Ruhe kennen.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,1,false,marriage plans,Noun,"Asked about marriage plans, I said we are still getting to know each other slowly.",vocab_b1_0272
아이 가지다,ai gajida,Kinder bekommen,B1,Ausdruck,아이 가지냐는 질문에 현우가 물을 마시며 시간을 벌었어요.,Als sie nach Kindern fragten, trank Hyunwoo Wasser und gewann Zeit.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,2,false,to have children,Expression,When they asked about kids, Hyunwoo drank some water to buy time.,vocab_b1_0273
월급 이야기,wolgeub iyagi,Gehaltsgespräch,B1,Nomen,월급 이야기는 웃으면서 아직 배우는 중이라고 넘겼어요.,Das Gehaltsgespräch lenkte ich lächelnd mit ich lerne noch ab.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,3,false,salary talk,Noun,I smiled through the salary talk and said I am still learning.,vocab_b1_0274
종교 질문,jonggyo jilmun,Religionsfrage,B1,Nomen,종교 질문에는 존중한다는 말만 짧게 했어요.,"Auf die Religionsfrage sagte ich nur kurz, ich respektiere das.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,4,false,religion question,Noun,To the religion question I only said briefly that I respect it.,vocab_b1_0275
언제 결혼해요,eonje gyeolhonhaeyo,wann heiratet ihr,B1,Ausdruck,언제 결혼해요는 농담처럼 들려도 답이 필요했어요.,"Wann heiratet ihr klang wie ein Scherz, brauchte aber eine Antwort.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,5,false,when will you marry,Expression,When will you marry sounded like a joke but still needed an answer.,vocab_b1_0276
국적 문제,gugjeog munje,Staatsangehörigkeitsfrage,B1,Nomen,국적 문제는 서류보다 마음이 먼저라고 했어요.,"Bei der Staatsangehörigkeit sei das Herz wichtiger als das Papier, sagte ich.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,6,false,nationality issue,Noun,On the nationality issue I said the heart comes before the paperwork.,vocab_b1_0277
부모 허락,bumo heorag,Erlaubnis der Eltern,B1,Nomen,부모 허락을 아직 구하지 않았다고 솔직히 말했어요.,"Ich sagte ehrlich, dass wir die Erlaubnis der Eltern noch nicht erbeten haben.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,7,false,parental blessing,Noun,I said honestly that we have not asked for the parents' blessing yet.,vocab_b1_0278
돌려 말하기,dolryeo malhagi,etwas umschreiben,B1,Ausdruck,직접 거절 대신 돌려 말하기를 현우가 먼저 했어요.,Statt eines direkten Neins umschrieb Hyunwoo zuerst.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,8,false,to speak indirectly,Expression,"Instead of a direct no, Hyunwoo spoke indirectly first.",vocab_b1_0279
화제 돌리기,hwaje dolrigi,Thema wechseln,B1,Nomen,화제 돌리기는 날씨보다 음식 칭찬이 안전했어요.,Zum Themenwechsel war ein Lob für das Essen sicherer als das Wetter.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,9,false,changing the subject,Noun,"For changing the subject, praising the food was safer than the weather.",vocab_b1_0280
웃고 넘기다,usgo neomgida,weglächeln,B1,Ausdruck,나이 농담은 웃고 넘기니 할머니가 만족하셨어요.,Den Altersscherz wegzulächeln reichte der Großmutter.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,10,true,to laugh it off,Expression,Laughing off the age joke satisfied grandmother.,vocab_b1_0281
솔직한 선,soljighan seon,ehrliche Grenze,B1,Nomen,솔직한 선을 정하니 현우도 어깨가 내려갔어요.,Eine ehrliche Grenze zu setzen senkte auch Hyunwoos Schultern.,Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,11,true,an honest boundary,Noun,Setting an honest boundary dropped Hyunwoo's shoulders too.,vocab_b1_0282
다음에 말씀드릴게요,daeume malsseumdeurilgeyo,dazu sage ich später mehr,B1,Ausdruck,다음에 말씀드릴게요로 시간을 사니 분위기가 남았어요.,"Mit ich sage später mehr kaufte ich Zeit, ohne die Stimmung zu verlieren.",Partnerschaft & koreanische Familie,b1_partner_awkward_questions_1,12,true,I will tell you more later,Expression,Saying I will tell you later bought time without losing the mood.,vocab_b1_0283
취업 비자,chwieob bija,Arbeitsvisum,B1,Nomen,취업 비자 만료일을 먼저 말해 오해가 줄었어요.,Das Ablaufdatum des Arbeitsvisums zuerst zu nennen verringerte Missverständnisse.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,1,false,work visa,Noun,Saying the work-visa expiry first reduced misunderstanding.,vocab_b1_0284
계약직,gyeyagjig,befristete Stelle,B1,Nomen,계약직이라고 하니 안정적이냐는 질문이 바로 나왔어요.,"Als ich befristete Stelle sagte, kam sofort die Frage nach Stabilität.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,2,false,fixed-term contract,Noun,"When I said fixed-term, the stability question came at once.",vocab_b1_0285
원격 근무,wongyeog geunmu,Homeoffice,B1,Nomen,원격 근무라 명절에도 노트북을 가져왔어요.,Wegen Homeoffice nahm ich den Laptop auch an Feiertagen mit.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,3,false,remote work,Noun,Because of remote work I brought the laptop even on the holiday.,vocab_b1_0286
이직 생각,ijig saenggag,Jobwechselgedanke,B1,Nomen,이직 생각은 아직 없다고 짧게 했어요.,Einen Jobwechselgedanken verneinte ich kurz.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,4,false,thought of changing jobs,Noun,I said briefly that I am not thinking of changing jobs yet.,vocab_b1_0287
체류 기간,cheryu gigan,Aufenthaltsdauer,B1,Nomen,체류 기간을 묻길래 내년까지 연장할 계획이라고 했어요.,"Nach der Aufenthaltsdauer gefragt sagte ich, ich plane eine Verlängerung bis nächstes Jahr.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,5,false,length of stay,Noun,"Asked about the length of stay, I said I plan to extend through next year.",vocab_b1_0288
한국어 능력,hangugeo neungryeog,Koreanischkenntnisse,B1,Nomen,한국어 능력은 일보다 가족 식탁에서 더 떨렸어요.,Meine Koreanischkenntnisse zitterten am Familientisch mehr als bei der Arbeit.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,6,false,Korean ability,Noun,My Korean ability shook more at the family table than at work.,vocab_b1_0289
야근,yageun,Spätarbeit,B1,Nomen,야근이 많다고 하니 건강부터 챙기라고 하셨어요.,"Als ich von viel Spätarbeit erzählte, sollte ich zuerst auf die Gesundheit achten.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,7,false,overtime work,Noun,"When I mentioned a lot of overtime, they told me to take care of my health first.",vocab_b1_0290
퇴사,toesa,Kündigung,B1,Nomen,퇴사 계획은 없다고 하니 표정이 풀렸어요.,"Als ich keine Kündigung plante, entspannte sich das Gesicht.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,8,false,leaving a job,Noun,"When I said I had no plan to leave the job, their faces eased.",vocab_b1_0291
연봉 공개,yeonbong gonggae,Gehaltsoffenlegung,B1,Nomen,연봉 공개는 하지 않고 범위만 말했어요.,Statt einer Gehaltsoffenlegung nannte ich nur eine Spanne.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,9,false,disclosing salary,Noun,I did not disclose the salary and only named a range.,vocab_b1_0292
직장 분위기,jigjang bunwigi,Betriebsklima,B1,Nomen,직장 분위기를 묻길래 동료가 친절하다고 했어요.,"Nach dem Betriebsklima gefragt sagte ich, die Kolleginnen seien freundlich.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,10,true,workplace atmosphere,Noun,"Asked about the workplace atmosphere, I said colleagues are kind.",vocab_b1_0293
통역 없이,tongyeog eopsi,ohne Dolmetschen,B1,Ausdruck,통역 없이 세 문장만 준비해 갔어요.,Ohne Dolmetschen hatte ich nur drei Sätze vorbereitet.,Partnerschaft & koreanische Familie,b1_partner_job_visa_1,11,true,without interpreting,Expression,Without interpreting I prepared only three sentences.,vocab_b1_0294
안정적으로,anjeongjeogeuro,auf stabile Weise,B1,Adverb,안정적으로 지낸다고 하니 아버지가 고개를 끄덕이셨어요.,"Als ich sagte, ich lebe auf stabile Weise, nickte der Vater.",Partnerschaft & koreanische Familie,b1_partner_job_visa_1,12,true,in a stable way,Adverb,"When I said I am living in a stable way, father nodded.",vocab_b1_0295
통역을 맡다,tongyeogeul matda,das Dolmetschen übernehmen,B1,Ausdruck,통역을 맡기 전에 현우가 제 눈을 봤어요.,"Bevor Hyunwoo das Dolmetschen übernahm, sah er mir in die Augen.",Partnerschaft & koreanische Familie,b1_partner_translating_1,1,false,to take on interpreting,Expression,"Before taking on interpreting, Hyunwoo looked at my eyes.",vocab_b1_0296
요약해서 전하다,yoyaghaeseo jeonhada,knapp weitergeben,B1,Ausdruck,긴 이야기는 요약해서 전하니 핵심만 남았어요.,Die lange Rede knapp weiterzugeben ließ nur den Kern.,Partnerschaft & koreanische Familie,b1_partner_translating_1,2,false,to pass on a summary,Expression,Passing on a summary left only the core.,vocab_b1_0297
그대로 옮기다,geudaero olmgida,wörtlich übertragen,B1,Ausdruck,농담은 그대로 옮기면 분위기가 깨질 뻔했어요.,Den Witz wörtlich zu übertragen hätte die Stimmung fast zerstört.,Partnerschaft & koreanische Familie,b1_partner_translating_1,3,false,to render word for word,Expression,Rendering the joke word for word almost broke the mood.,vocab_b1_0298
뉘앙스,nwiangseu,Nuance,B1,Nomen,뉘앙스가 사라질까 봐 현우가 손짓으로 멈췄어요.,"Aus Angst, die Nuance gehe verloren, hielt Hyunwoo mit der Hand inne.",Partnerschaft & koreanische Familie,b1_partner_translating_1,4,false,nuance,Noun,"Afraid the nuance would vanish, Hyunwoo paused with a hand signal.",vocab_b1_0299
빠뜨리다,ppatteurida,auslassen,B1,Verb,현우가 민감한 질문은 빠뜨리고 음식 이야기로 갔어요.,Hyunwoo ließ die heikle Frage aus und sprach über das Essen.,Partnerschaft & koreanische Familie,b1_partner_translating_1,5,false,to leave out,Verb,Hyunwoo left out the sensitive question and went to food talk.,vocab_b1_0300
끼어들다,kkieodeulda,sich einmischen,B1,Verb,제가 끼어들어 한 문장을 직접 말하니 박수를 쳤어요.,"Als ich mich einmischte und einen Satz selbst sagte, klatschten sie.",Partnerschaft & koreanische Familie,b1_partner_translating_1,6,false,to cut in,Verb,"When I cut in and said one sentence myself, they clapped.",vocab_b1_0301
천천히 말해 주세요,cheoncheonhi malhae juseyo,bitte sprechen Sie langsam,B1,Ausdruck,천천히 말해 주세요를 두 번 하니 속도가 줄었어요.,Zweimal bitte sprechen Sie langsam senkte das Tempo.,Partnerschaft & koreanische Familie,b1_partner_translating_1,7,false,please speak slowly,Expression,Saying please speak slowly twice lowered the speed.,vocab_b1_0302
다시 확인하다,dasi hwaginhada,noch einmal prüfen,B1,Ausdruck,숫자와 날짜는 다시 확인해서 전했어요.,"Zahlen und Daten prüfte ich noch einmal, bevor ich sie weitergab.",Partnerschaft & koreanische Familie,b1_partner_translating_1,8,false,to double-check,Expression,I double-checked numbers and dates before passing them on.,vocab_b1_0303
오역,oyeog,Falschübersetzung,B1,Nomen,오역을 바로잡으니 아버지가 오히려 고마워하셨어요.,Die Falschübersetzung zu korrigieren dankte der Vater sogar.,Partnerschaft & koreanische Familie,b1_partner_translating_1,9,false,mistranslation,Noun,Correcting the mistranslation made father grateful instead.,vocab_b1_0304
눈치 보다,nunchi boda,die Lage lesen,B1,Ausdruck,통역 중에도 눈치 보며 웃을 타이밍을 골랐어요.,Beim Dolmetschen las ich die Lage und wählte den Moment zum Lachen.,Partnerschaft & koreanische Familie,b1_partner_translating_1,10,true,to read the room,Expression,While interpreting I read the room and chose when to laugh.,vocab_b1_0305
대충 하다,daechung hada,es ungenau machen,B1,Ausdruck,대충 하지 말라고 현우가 귓속말로 했어요.,"Nicht ungenau, flüsterte Hyunwoo.",Partnerschaft & koreanische Familie,b1_partner_translating_1,11,true,to do it roughly,Expression,Hyunwoo whispered not to do the interpreting roughly.,vocab_b1_0306
직접 대답하다,jigjeob daedabhada,selbst antworten,B1,Ausdruck,쉬운 질문은 직접 대답하니 표정이 밝아졌어요.,Leichte Fragen selbst zu beantworten hellte die Gesichter auf.,Partnerschaft & koreanische Familie,b1_partner_translating_1,12,true,to answer in person,Expression,Answering easy questions in person brightened their faces.,vocab_b1_0307
잔을 받다,janeul badda,das Glas entgegennehmen,B1,Ausdruck,잔을 받을 때 두 손으로 하니 삼촌이 고개를 끄덕이셨어요.,Das Glas mit beiden Händen entgegenzunehmen ließ den Onkel nicken.,Partnerschaft & koreanische Familie,b1_partner_drink_table_1,1,false,to receive a glass,Expression,Receiving the glass with both hands made uncle nod.,vocab_b1_0308
잔을 따르다,janeul ttareuda,einschenken,B1,Ausdruck,잔을 따를 때 병목을 가리니 현우가 잘했다고 했어요.,Beim Einschenken den Flaschenhals zu verdecken lobte Hyunwoo.,Partnerschaft & koreanische Familie,b1_partner_drink_table_1,2,false,to pour a drink,Expression,Covering the bottle neck while pouring earned Hyunwoo's praise.,vocab_b1_0309
건배,geonbae,Anstossen,B1,Nomen,건배 전에 어른 눈을 피하라고 해서 잔만 봤어요.,"Vor dem Anstossen sollte ich den Blick der Älteren meiden, also sah ich nur das Glas.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,3,false,a toast,Noun,"Before the toast I was told to avoid elders' eyes, so I looked at the glass.",vocab_b1_0310
폭음,pogeum,starkes Trinken,B1,Nomen,폭음은 안 한다고 하니 아버지가 물을 밀어 주셨어요.,"Als ich starkes Trinken ablehnte, schob der Vater Wasser her.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,4,false,heavy drinking,Noun,"When I refused heavy drinking, father pushed water over.",vocab_b1_0311
대리 운전,daeri unjeon,Ersatzfahrer,B1,Nomen,대리 운전을 부르니 안심하라는 말이 나왔어요.,"Einen Ersatzfahrer zu rufen brachte die Worte, wir sollen uns nicht sorgen.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,5,false,designated-driver service,Noun,Calling a designated-driver service brought a don't-worry.,vocab_b1_0312
술잔 돌리기,suljan dolrigi,Gläser weiterreichen,B1,Nomen,술잔 돌리기는 위생 때문에 웃으며 거절했어요.,Das Weiterreichen der Gläser lehnte ich lächelnd aus Hygienegründen ab.,Partnerschaft & koreanische Familie,b1_partner_drink_table_1,6,false,passing glasses around,Noun,I smiled and declined passing glasses around for hygiene.,vocab_b1_0313
취하다,chwihada,betrunken werden,B1,Verb,취하기 전에 자리에서 일어나 물을 마셨어요.,"Bevor ich betrunken wurde, stand ich auf und trank Wasser.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,7,false,to get drunk,Verb,Before getting drunk I stood up and drank water.,vocab_b1_0314
분위기 맞추다,bunwigi majchuda,die Stimmung mitgehen,B1,Ausdruck,분위기 맞추려고 한 모금만 더 했어요.,"Um die Stimmung mitzugehen, nahm ich nur noch einen Schluck.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,8,false,to match the mood,Expression,To match the mood I took only one more sip.,vocab_b1_0315
먼저 따르다,meonjeo ttareuda,zuerst einschenken,B1,Ausdruck,먼저 따르고 제 잔은 나중에 채웠어요.,Zuerst schenkte ich anderen ein und füllte mein Glas später.,Partnerschaft & koreanische Familie,b1_partner_drink_table_1,9,false,to pour for others first,Expression,I poured for others first and filled my glass later.,vocab_b1_0316
취중진담,chwijungjindam,Wahrheit im Rausch,B1,Nomen,취중진담이 나오기 전에 현우가 화제를 바꿨어요.,"Bevor die Wahrheit im Rausch kam, wechselte Hyunwoo das Thema.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,10,true,drunk honesty,Noun,"Before drunk honesty appeared, Hyunwoo changed the topic.",vocab_b1_0317
물로 받다,mulro badda,mit Wasser annehmen,B1,Ausdruck,독한 술은 물로 받아도 되냐고 물었어요.,"Ich fragte, ob ich den starken Schnaps mit Wasser annehmen darf.",Partnerschaft & koreanische Familie,b1_partner_drink_table_1,11,true,to accept with water,Expression,I asked whether I could accept the strong drink with water.,vocab_b1_0318
자리 피하다,jari pihada,den Platz meiden,B1,Ausdruck,취하신 분 옆은 자리 피하는 게 안전했어요.,Neben einer betrunkenen Person den Platz zu meiden war sicherer.,Partnerschaft & koreanische Familie,b1_partner_drink_table_1,12,true,to step away from the table,Expression,Stepping away from a drunk relative's seat was safer.,vocab_b1_0319
방 배정,bang baejeong,Zimmerzuteilung,B1,Nomen,방 배정이 따로라서 안도하면서도 서운했어요.,Getrennte Zimmerzuteilung erleichterte und enttäuschte zugleich.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,1,false,room assignment,Noun,Separate room assignment brought relief and a little disappointment.,vocab_b1_0320
이성 친구,iseong chingu,Freund des anderen Geschlechts,B1,Nomen,이성 친구와 한 방은 아직 이르다고 하셨어요.,"Ein Zimmer mit einem Freund des anderen Geschlechts sei noch zu früh, hieß es.",Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,2,false,friend of the opposite sex,Noun,They said sharing a room with a partner of the other sex is still too early.,vocab_b1_0321
문 열어 두다,mun yeoleo duda,die Tür offen lassen,B1,Ausdruck,문 열어 두라는 말을 듣고 현우가 한숨을 쉬었어요.,Die Tür offen zu lassen ließ Hyunwoo seufzen.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,3,false,to leave the door open,Expression,Hearing leave the door open made Hyunwoo sigh.,vocab_b1_0322
잠자리 예절,jamjari yejeol,Schlafmanieren,B1,Nomen,잠자리 예절은 큰 소리와 늦은 샤워를 피하는 거였어요.,"Schlafmanieren hieß, Lärm und spätes Duschen zu vermeiden.",Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,4,false,sleeping manners,Noun,Sleeping manners meant avoiding noise and a late shower.,vocab_b1_0323
이불 개다,ibul gaeda,die Decke falten,B1,Ausdruck,아침에 이불 개고 나오니 칭찬을 들었어요.,Die Decke am Morgen zu falten brachte Lob.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,5,false,to fold the blanket,Expression,Folding the blanket in the morning earned praise.,vocab_b1_0324
코골이 사과,kogoli sagwa,Schnarchentschuldigung,B1,Nomen,코골이 사과는 현우가 대신 했어요.,Die Schnarchentschuldigung übernahm Hyunwoo.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,6,false,snoring apology,Noun,Hyunwoo made the snoring apology for me.,vocab_b1_0325
새벽 화장실,saebyeog hwajangsil,Toilettenweg in der Nacht,B1,Nomen,새벽 화장실 길을 미리 물어 발을 부딪치지 않았어요.,Den Nachtweg zur Toilette vorher zu fragen bewahrte mich vor Stossen.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,7,false,night trip to the bathroom,Noun,Asking the night bathroom path in advance kept me from hitting furniture.,vocab_b1_0326
불 끄기,bul kkeugi,das Licht löschen,B1,Nomen,불 끄기는 어른이 먼저 하라고 눈짓하셨어요.,"Das Licht zu löschen sollte zuerst die ältere Person, zeigte ein Blick.",Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,8,false,turning off the lights,Noun,A look said the elder should turn off the lights first.,vocab_b1_0327
아침 이부자리,achim ibujari,das Morgenbett,B1,Nomen,아침 이부자리를 치우니 공간이 바로 거실이 됐어요.,Das Morgenbett wegzuräumen machte den Raum wieder zum Wohnzimmer.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,9,false,the bedding in the morning,Noun,Clearing the morning bedding turned the space back into a living room.,vocab_b1_0328
잠옷 대신,jamos daesin,statt Schlafanzug,B1,Ausdruck,잠옷 대신 긴 옷을 입으니 마음이 놓였어요.,Statt Schlafanzug lange Kleidung zu tragen beruhigte mich.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,10,true,instead of pajamas,Expression,Wearing long clothes instead of pajamas eased me.,vocab_b1_0329
방문 두드리다,bangmun dudeurida,an die Zimmertür klopfen,B1,Ausdruck,방문 두드리고 들어가니 현우 동생이 고마워했어요.,An die Zimmertür zu klopfen dankte Hyunwoos jüngerem Geschwister.,Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,11,true,to knock on the room door,Expression,Knocking on the room door made Hyunwoo's younger sibling grateful.,vocab_b1_0330
