id,level,ko,de,en,field_notes,상태,jin_memo
satz_a2_0114,A2,좌석 배정이 떨어져서 현우와 쪽지로 이야기했어요.,"Die Sitze lagen auseinander, also schrieben Hyunwoo und ich Zettel.","The seat assignment split us, so Hyunwoo and I passed notes.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0151 and satz_a2_0114,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0115,A2,김치를 짐 부치려다 안 된다고 해서 무릎 위에 올렸어요.,"Kimchi durfte ich nicht aufgeben, also kam es auf die Knie.","I could not check the kimchi, so I put it on my lap.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0152 and satz_a2_0115,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0116,A2,도착 인사는 현관이 아니라 주차장에서 시작됐어요.,"Der Ankunftsgruss begann auf dem Parkplatz, nicht in der Diele.","The arrival greeting started in the parking lot, not at the door.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0153 and satz_a2_0116,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0117,A2,친척 집이 언덕이라 선물을 다시 묶어 들었어요.,"Das Verwandtenhaus lag am Hang, also band ich das Geschenk neu.","The relative's house was on a hill, so I retied the gift.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0154 and satz_a2_0117,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0118,A2,마을 버스가 한 대라 시간을 두 번 확인했어요.,"Es gab nur einen Dorfbus, also prüfte ich die Zeit zweimal.","There was only one village bus, so I checked the time twice.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0155 and satz_a2_0118,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0119,A2,집 마당에 개가 있어서 앉아 있으라고 했어요.,"Im Hof war ein Hund, also sollte ich sitzen bleiben.","There was a dog in the yard, so they told me to stay seated.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0156 and satz_a2_0119,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0120,A2,밤참으로 과일만 달라고 했는데 라면이 나왔어요.,"Als Spätimbiss wollte ich nur Obst, aber es kam Ramyeon.","I asked only for fruit as a late snack, but ramyeon appeared.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0157 and satz_a2_0120,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0121,A2,돌아가는 길에 남은 전을 또 받았어요.,Auf dem Rückweg bekam ich noch einmal Pfannengerichte.,On the way back I was given more jeon again.,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0158 and satz_a2_0121,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0122,A2,서울 도착하자마자 안부 전화를 드렸어요.,"Kaum in Seoul, rief ich an, dass wir gut angekommen sind.",As soon as we reached Seoul I made the safe-arrival call.,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0159 and satz_a2_0122,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0123,A2,반말 전환은 동생이 먼저 하자고 했어요.,Den Wechsel ins Vertraute schlug das jüngere Geschwister zuerst vor.,The younger sibling suggested the switch to casual speech first.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0160 and satz_a2_0123,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0124,A2,부모님 앞에서는 존댓말 유지를 약속했어요.,"Vor den Eltern versprach ich, die Höflichkeit beizubehalten.",In front of the parents I promised to keep honorifics.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0161 and satz_a2_0124,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0125,A2,말실수로 형이라고 해서 현우가 눈을 커졌어요.,"Durch einen Versprecher sagte ich hyeong, und Hyunwoos Augen wurden groß.","I slipped and said hyeong, and Hyunwoo's eyes went wide.",rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0162 and satz_a2_0125,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0126,A2,호칭 연습을 차에 타기 전에 세 번 했어요.,Die Anrede übte ich dreimal vor der Autofahrt.,I practiced the address terms three times before the car ride.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0163 and satz_a2_0126,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0127,A2,편하게 말해요 하셔도 처음엔 존댓말이 나왔어요.,Auch nach sprechen Sie locker kam zuerst Höflichkeit.,"Even after please speak comfortably, honorifics came out first.",rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0164 and satz_a2_0127,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0128,A2,아직 어색해요라고 하니 동생이 천천히 해 줬어요.,"Als ich sagte, es sei noch ungewohnt, wurde das Tempo langsamer.","When I said it still feels awkward, the younger sibling slowed down.",rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0165 and satz_a2_0128,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0129,A2,존댓말 버릇이 남아서 게임에서도 요를 붙였어요.,"Die Höflichkeitsgewohnheit blieb, sogar im Spiel sagte ich yo.","The honorific habit stayed, so I even added yo in the game.",rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0166 and satz_a2_0129,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0130,A2,나이 확인 전에는 이름을 부르지 않았어요.,Vor dem Altersabgleich benutzte ich keinen Vornamen.,I did not use a first name before checking ages.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0167 and satz_a2_0130,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0131,A2,처음엔 서로 존댓말로 시작해 마음이 놓였어요.,"Am Anfang half gegenseitige Höflichkeit, ich war erleichtert.",Starting with mutual honorifics made me feel safer.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0168 and satz_a2_0131,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0132,A2,말투 맞추기는 현우가 눈짓으로 도와줬어요.,"Hyunwoo half mit einem Blick, den Ton anzupassen.",Hyunwoo helped me match the speech style with a look.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0169 and satz_a2_0132,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0133,A2,존댓말 실수를 사과하니 아버지가 괜찮다고 하셨어요.,"Nach der Entschuldigung für den Höflichkeitsfehler sagte der Vater, es sei in Ordnung.","When I apologized for the honorific mistake, father said it was fine.",rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0170 and satz_a2_0133,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0134,A2,반말 연습은 주차장에서만 하기로 했어요.,Banmal übten wir nur auf dem Parkplatz.,We agreed to practice casual speech only in the parking lot.,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0171 and satz_a2_0134,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0080,B1,결혼 계획을 묻길래 아직 천천히 알아가는 중이라고 했어요.,"Nach Heiratsplänen gefragt sagte ich, wir lernen uns noch in Ruhe kennen.","Asked about marriage plans, I said we are still getting to know each other slowly.",rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0084 and satz_b1_0080,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0081,B1,아이 가지냐는 질문에 현우가 물을 마시며 시간을 벌었어요.,"Als sie nach Kindern fragten, trank Hyunwoo Wasser und gewann Zeit.","When they asked about kids, Hyunwoo drank some water to buy time.",rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0085 and satz_b1_0081,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0082,B1,월급 이야기는 웃으면서 아직 배우는 중이라고 넘겼어요.,Das Gehaltsgespräch lenkte ich lächelnd mit ich lerne noch ab.,I smiled through the salary talk and said I am still learning.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0086 and satz_b1_0082,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0083,B1,종교 질문에는 존중한다는 말만 짧게 했어요.,"Auf die Religionsfrage sagte ich nur kurz, ich respektiere das.",To the religion question I only said briefly that I respect it.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0087 and satz_b1_0083,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0084,B1,언제 결혼해요는 농담처럼 들려도 답이 필요했어요.,"Wann heiratet ihr klang wie ein Scherz, brauchte aber eine Antwort.",When will you marry sounded like a joke but still needed an answer.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0088 and satz_b1_0084,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0085,B1,국적 문제는 서류보다 마음이 먼저라고 했어요.,"Bei der Staatsangehörigkeit sei das Herz wichtiger als das Papier, sagte ich.",On the nationality issue I said the heart comes before the paperwork.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0089 and satz_b1_0085,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0086,B1,부모 허락을 아직 구하지 않았다고 솔직히 말했어요.,"Ich sagte ehrlich, dass wir die Erlaubnis der Eltern noch nicht erbeten haben.",I said honestly that we have not asked for the parents' blessing yet.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0090 and satz_b1_0086,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0087,B1,직접 거절 대신 돌려 말하기를 현우가 먼저 했어요.,Statt eines direkten Neins umschrieb Hyunwoo zuerst.,"Instead of a direct no, Hyunwoo spoke indirectly first.",rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0091 and satz_b1_0087,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0088,B1,화제 돌리기는 날씨보다 음식 칭찬이 안전했어요.,Zum Themenwechsel war ein Lob für das Essen sicherer als das Wetter.,"For changing the subject, praising the food was safer than the weather.",rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0092 and satz_b1_0088,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0089,B1,나이 농담은 웃고 넘기니 할머니가 만족하셨어요.,Den Altersscherz wegzulächeln reichte der Großmutter.,Laughing off the age joke satisfied grandmother.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0093 and satz_b1_0089,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0090,B1,솔직한 선을 정하니 현우도 어깨가 내려갔어요.,Eine ehrliche Grenze zu setzen senkte auch Hyunwoos Schultern.,Setting an honest boundary dropped Hyunwoo's shoulders too.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0094 and satz_b1_0090,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0091,B1,다음에 말씀드릴게요로 시간을 사니 분위기가 남았어요.,"Mit ich sage später mehr kaufte ich Zeit, ohne die Stimmung zu verlieren.",Saying I will tell you later bought time without losing the mood.,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0095 and satz_b1_0091,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0092,B1,취업 비자 만료일을 먼저 말해 오해가 줄었어요.,Das Ablaufdatum des Arbeitsvisums zuerst zu nennen verringerte Missverständnisse.,Saying the work-visa expiry first reduced misunderstanding.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0096 and satz_b1_0092,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0093,B1,계약직이라고 하니 안정적이냐는 질문이 바로 나왔어요.,"Als ich befristete Stelle sagte, kam sofort die Frage nach Stabilität.","When I said fixed-term, the stability question came at once.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0097 and satz_b1_0093,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0094,B1,원격 근무라 명절에도 노트북을 가져왔어요.,Wegen Homeoffice nahm ich den Laptop auch an Feiertagen mit.,Because of remote work I brought the laptop even on the holiday.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0098 and satz_b1_0094,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0095,B1,이직 생각은 아직 없다고 짧게 했어요.,Einen Jobwechselgedanken verneinte ich kurz.,I said briefly that I am not thinking of changing jobs yet.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0099 and satz_b1_0095,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0096,B1,체류 기간을 묻길래 내년까지 연장할 계획이라고 했어요.,"Nach der Aufenthaltsdauer gefragt sagte ich, ich plane eine Verlängerung bis nächstes Jahr.","Asked about the length of stay, I said I plan to extend through next year.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0100 and satz_b1_0096,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0097,B1,한국어 능력은 일보다 가족 식탁에서 더 떨렸어요.,Meine Koreanischkenntnisse zitterten am Familientisch mehr als bei der Arbeit.,My Korean ability shook more at the family table than at work.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0101 and satz_b1_0097,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0098,B1,야근이 많다고 하니 건강부터 챙기라고 하셨어요.,"Als ich von viel Spätarbeit erzählte, sollte ich zuerst auf die Gesundheit achten.","When I mentioned a lot of overtime, they told me to take care of my health first.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0102 and satz_b1_0098,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0099,B1,퇴사 계획은 없다고 하니 표정이 풀렸어요.,"Als ich keine Kündigung plante, entspannte sich das Gesicht.","When I said I had no plan to leave the job, their faces eased.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0103 and satz_b1_0099,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0100,B1,연봉 공개는 하지 않고 범위만 말했어요.,Statt einer Gehaltsoffenlegung nannte ich nur eine Spanne.,I did not disclose the salary and only named a range.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0104 and satz_b1_0100,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0101,B1,직장 분위기를 묻길래 동료가 친절하다고 했어요.,"Nach dem Betriebsklima gefragt sagte ich, die Kolleginnen seien freundlich.","Asked about the workplace atmosphere, I said colleagues are kind.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0105 and satz_b1_0101,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0102,B1,통역 없이 세 문장만 준비해 갔어요.,Ohne Dolmetschen hatte ich nur drei Sätze vorbereitet.,Without interpreting I prepared only three sentences.,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0106 and satz_b1_0102,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0103,B1,안정적으로 지낸다고 하니 아버지가 고개를 끄덕이셨어요.,"Als ich sagte, ich lebe auf stabile Weise, nickte der Vater.","When I said I am living in a stable way, father nodded.",rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0107 and satz_b1_0103,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0104,B1,통역을 맡기 전에 현우가 제 눈을 봤어요.,"Bevor Hyunwoo das Dolmetschen übernahm, sah er mir in die Augen.","Before taking on interpreting, Hyunwoo looked at my eyes.",rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0108 and satz_b1_0104,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0105,B1,긴 이야기는 요약해서 전하니 핵심만 남았어요.,Die lange Rede knapp weiterzugeben ließ nur den Kern.,Passing on a summary left only the core.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0109 and satz_b1_0105,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0106,B1,농담은 그대로 옮기면 분위기가 깨질 뻔했어요.,Den Witz wörtlich zu übertragen hätte die Stimmung fast zerstört.,Rendering the joke word for word almost broke the mood.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0110 and satz_b1_0106,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0107,B1,뉘앙스가 사라질까 봐 현우가 손짓으로 멈췄어요.,"Aus Angst, die Nuance gehe verloren, hielt Hyunwoo mit der Hand inne.","Afraid the nuance would vanish, Hyunwoo paused with a hand signal.",rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0111 and satz_b1_0107,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0108,B1,현우가 민감한 질문은 빠뜨리고 음식 이야기로 갔어요.,Hyunwoo ließ die heikle Frage aus und sprach über das Essen.,Hyunwoo left out the sensitive question and went to food talk.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0112 and satz_b1_0108,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0109,B1,제가 끼어들어 한 문장을 직접 말하니 박수를 쳤어요.,"Als ich mich einmischte und einen Satz selbst sagte, klatschten sie.","When I cut in and said one sentence myself, they clapped.",rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0113 and satz_b1_0109,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0110,B1,천천히 말해 주세요를 두 번 하니 속도가 줄었어요.,Zweimal bitte sprechen Sie langsam senkte das Tempo.,Saying please speak slowly twice lowered the speed.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0114 and satz_b1_0110,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0111,B1,숫자와 날짜는 다시 확인해서 전했어요.,"Zahlen und Daten prüfte ich noch einmal, bevor ich sie weitergab.",I double-checked numbers and dates before passing them on.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0115 and satz_b1_0111,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0112,B1,오역을 바로잡으니 아버지가 오히려 고마워하셨어요.,Die Falschübersetzung zu korrigieren dankte der Vater sogar.,Correcting the mistranslation made father grateful instead.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0116 and satz_b1_0112,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0113,B1,통역 중에도 눈치 보며 웃을 타이밍을 골랐어요.,Beim Dolmetschen las ich die Lage und wählte den Moment zum Lachen.,While interpreting I read the room and chose when to laugh.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0117 and satz_b1_0113,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0114,B1,대충 하지 말라고 현우가 귓속말로 했어요.,"Nicht ungenau, flüsterte Hyunwoo.",Hyunwoo whispered not to do the interpreting roughly.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0118 and satz_b1_0114,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0115,B1,쉬운 질문은 직접 대답하니 표정이 밝아졌어요.,Leichte Fragen selbst zu beantworten hellte die Gesichter auf.,Answering easy questions in person brightened their faces.,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0119 and satz_b1_0115,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0116,B1,잔을 받을 때 두 손으로 하니 삼촌이 고개를 끄덕이셨어요.,Das Glas mit beiden Händen entgegenzunehmen ließ den Onkel nicken.,Receiving the glass with both hands made uncle nod.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0120 and satz_b1_0116,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0117,B1,잔을 따를 때 병목을 가리니 현우가 잘했다고 했어요.,Beim Einschenken den Flaschenhals zu verdecken lobte Hyunwoo.,Covering the bottle neck while pouring earned Hyunwoo's praise.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0121 and satz_b1_0117,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0118,B1,건배 전에 어른 눈을 피하라고 해서 잔만 봤어요.,"Vor dem Anstossen sollte ich den Blick der Älteren meiden, also sah ich nur das Glas.","Before the toast I was told to avoid elders' eyes, so I looked at the glass.",rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0122 and satz_b1_0118,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0119,B1,폭음은 안 한다고 하니 아버지가 물을 밀어 주셨어요.,"Als ich starkes Trinken ablehnte, schob der Vater Wasser her.","When I refused heavy drinking, father pushed water over.",rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0123 and satz_b1_0119,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0120,B1,대리 운전을 부르니 안심하라는 말이 나왔어요.,"Einen Ersatzfahrer zu rufen brachte die Worte, wir sollen uns nicht sorgen.",Calling a designated-driver service brought a don't-worry.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0124 and satz_b1_0120,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0121,B1,술잔 돌리기는 위생 때문에 웃으며 거절했어요.,Das Weiterreichen der Gläser lehnte ich lächelnd aus Hygienegründen ab.,I smiled and declined passing glasses around for hygiene.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0125 and satz_b1_0121,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0122,B1,취하기 전에 자리에서 일어나 물을 마셨어요.,"Bevor ich betrunken wurde, stand ich auf und trank Wasser.",Before getting drunk I stood up and drank water.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0126 and satz_b1_0122,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0123,B1,분위기 맞추려고 한 모금만 더 했어요.,"Um die Stimmung mitzugehen, nahm ich nur noch einen Schluck.",To match the mood I took only one more sip.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0127 and satz_b1_0123,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0124,B1,먼저 따르고 제 잔은 나중에 채웠어요.,Zuerst schenkte ich anderen ein und füllte mein Glas später.,I poured for others first and filled my glass later.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0128 and satz_b1_0124,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0125,B1,취중진담이 나오기 전에 현우가 화제를 바꿨어요.,"Bevor die Wahrheit im Rausch kam, wechselte Hyunwoo das Thema.","Before drunk honesty appeared, Hyunwoo changed the topic.",rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0129 and satz_b1_0125,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0126,B1,독한 술은 물로 받아도 되냐고 물었어요.,"Ich fragte, ob ich den starken Schnaps mit Wasser annehmen darf.",I asked whether I could accept the strong drink with water.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0130 and satz_b1_0126,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0127,B1,취하신 분 옆은 자리 피하는 게 안전했어요.,Neben einer betrunkenen Person den Platz zu meiden war sicherer.,Stepping away from a drunk relative's seat was safer.,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0131 and satz_b1_0127,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0128,B1,방 배정이 따로라서 안도하면서도 서운했어요.,Getrennte Zimmerzuteilung erleichterte und enttäuschte zugleich.,Separate room assignment brought relief and a little disappointment.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0132 and satz_b1_0128,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0129,B1,이성 친구와 한 방은 아직 이르다고 하셨어요.,"Ein Zimmer mit einem Freund des anderen Geschlechts sei noch zu früh, hieß es.",They said sharing a room with a partner of the other sex is still too early.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0133 and satz_b1_0129,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0130,B1,문 열어 두라는 말을 듣고 현우가 한숨을 쉬었어요.,Die Tür offen zu lassen ließ Hyunwoo seufzen.,Hearing leave the door open made Hyunwoo sigh.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0134 and satz_b1_0130,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0131,B1,잠자리 예절은 큰 소리와 늦은 샤워를 피하는 거였어요.,"Schlafmanieren hieß, Lärm und spätes Duschen zu vermeiden.",Sleeping manners meant avoiding noise and a late shower.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0135 and satz_b1_0131,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0132,B1,아침에 이불 개고 나오니 칭찬을 들었어요.,Die Decke am Morgen zu falten brachte Lob.,Folding the blanket in the morning earned praise.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0136 and satz_b1_0132,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0133,B1,코골이 사과는 현우가 대신 했어요.,Die Schnarchentschuldigung übernahm Hyunwoo.,Hyunwoo made the snoring apology for me.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0137 and satz_b1_0133,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0134,B1,새벽 화장실 길을 미리 물어 발을 부딪치지 않았어요.,Den Nachtweg zur Toilette vorher zu fragen bewahrte mich vor Stossen.,Asking the night bathroom path in advance kept me from hitting furniture.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0138 and satz_b1_0134,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0135,B1,불 끄기는 어른이 먼저 하라고 눈짓하셨어요.,"Das Licht zu löschen sollte zuerst die ältere Person, zeigte ein Blick.",A look said the elder should turn off the lights first.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0139 and satz_b1_0135,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0136,B1,아침 이부자리를 치우니 공간이 바로 거실이 됐어요.,Das Morgenbett wegzuräumen machte den Raum wieder zum Wohnzimmer.,Clearing the morning bedding turned the space back into a living room.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0140 and satz_b1_0136,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0137,B1,잠옷 대신 긴 옷을 입으니 마음이 놓였어요.,Statt Schlafanzug lange Kleidung zu tragen beruhigte mich.,Wearing long clothes instead of pajamas eased me.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0141 and satz_b1_0137,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0138,B1,방문 두드리고 들어가니 현우 동생이 고마워했어요.,An die Zimmertür zu klopfen dankte Hyunwoos jüngerem Geschwister.,Knocking on the room door made Hyunwoo's younger sibling grateful.,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0142 and satz_b1_0138,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0139,B1,같이 자면 얘기가 난다는 말에 방을 나눴어요.,"Wenn wir zusammen schlafen, gebe es Gespräch, also trennten wir die Zimmer.","They said if we sleep in the same room there will be talk, so we split rooms.",rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0143 and satz_b1_0139,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0140,B1,차 안에서 방문 후기를 솔직하게 나눴어요.,Im Auto teilten wir die Besuchsnachlese ehrlich.,In the car we shared an honest after-visit recap.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0144 and satz_b1_0140,approved,Jin explicit app-integration approval (2026-08-15).
