id,level,ko,de,en,field_notes,상태,jin_memo
vocab_c1_0054,C1,설명 강도,Erklärstärke,explanatory strength,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0055,C1,관측 공백,Beobachtungslücke,observation gap,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0056,C1,측정 오차,Messabweichung,measurement error,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0057,C1,인과 단정,Kausalbehauptung,causal leap,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0058,C1,재현 여부,Replizierbarkeit,replicability,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0059,C1,선택 보고,selektives Berichten,selective reporting,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0060,C1,잠정 결론,vorläufiges Fazit,provisional conclusion,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0061,C1,브리핑 문안,Lageformulierung,briefing wording,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0062,C1,위험 등급,Risikostufe,risk grade,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0063,C1,비전문가 설명,Laienerklärung,plain-language explainer,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0064,C1,질의 시간,Nachfragfenster,question window,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0065,C1,오해 예방,Missverständnisvorsorge,misread prevention,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0066,C1,속보 절제,Eilzurückhaltung,holding a flash update,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0067,C1,공동 발표,Gemeinerklärung,joint statement,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0068,C1,시각 자료,Schaubild,visual aid,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0069,C1,정정 창구,Korrekturkanal,correction channel,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0070,C1,행동 권고,Handlungsempfehlung,action advice,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0071,C1,자료 공개일,Veröffentlichungstag,release day,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0072,C1,발언 기록,Wortprotokoll,spoken record,rights: original; pack: c1_public_briefing_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0073,C1,문항 유도,Suggestivfrage,leading item,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0074,C1,무응답 처리,Item-Nonresponse,missing-answer handling,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0075,C1,가중치 부여,Gewichtung,weighting,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0076,C1,표집틀,Auswahlrahmen,sampling frame,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0077,C1,사전 조사,Pretest,pretest,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0078,C1,응답 부담,Antwortlast,respondent burden,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0079,C1,척도 간격,Skalenabstand,scale spacing,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0080,C1,개방형 코딩,Offencodierung,open-code scheme,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0081,C1,수집 시점,Erhebungszeit,collection window,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0082,C1,비교 가능성,Vergleichbarkeit,comparability,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0083,C1,익명화 수준,Anonymisierungsgrad,anonymization level,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0084,C1,설계 메모,Designnotiz,design memo,rights: original; pack: c1_survey_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0085,C1,상대 위험,relatives Risiko,relative risk,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0086,C1,절대 건수,Absolutenzahl,absolute count,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0087,C1,잔여 위험,Restrisiko,residual risk,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0088,C1,조기 경보,Frühwarnung,early warning,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0089,C1,오탐 비율,Falschalarmquote,false-alarm rate,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0090,C1,노출 시간,Expositionsdauer,exposure time,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0091,C1,취약 집단,vulnerable Gruppe,vulnerable group,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0092,C1,행동 문턱,Handlungsschwelle,action threshold,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0093,C1,소통 톤,Kommunikationslage,communication tone,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0094,C1,갱신 주기,Aktualisierungsrhythmus,update cadence,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0095,C1,비교 기준점,Vergleichsanker,comparison anchor,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0096,C1,경고 피로,Warnmüdigkeit,alert fatigue,rights: original; pack: c1_risk_wording_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0097,C1,접근 비용,Zugangskosten,access cost,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0098,C1,유지 부담,Folgelast,upkeep burden,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0099,C1,선택권 축소,Wahlverengung,narrowed choice,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0100,C1,우회 경로,Umwegzugang,workaround path,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0101,C1,보조 인력,Assistenzkraft,support staff,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0102,C1,예약 장벽,Buchungshürde,booking barrier,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0103,C1,대기 불이익,Wartenachteil,wait penalty,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0104,C1,요금 누진,Tarifprogression,rising fee steps,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0105,C1,정보 접근,Informationszugang,information access,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0106,C1,현장 동선,Vor-Ort-Weg,on-site route,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0107,C1,지속 가능 조건,Dauerbedingung,condition for staying viable,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0108,C1,비용 전가,Kostenverschiebung,cost shift,rights: original; pack: c1_access_cost_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0109,C1,참여 장벽,Teilnahmehürde,participation barrier,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0110,C1,발언 할당,Redequote,speaking allotment,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0111,C1,대리 참여,Stellvertretung,proxy participation,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0112,C1,피드백 순환,Rückmeldeschleife,feedback loop,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0113,C1,의제 설정권,Agendahoheit,agenda power,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0114,C1,소수 의견,Minderheitenlage,minority view,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0115,C1,접근 가능한 장소,barrierearmer Ort,accessible venue,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0116,C1,통역 지원,Dolmetschhilfe,interpreting support,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0117,C1,사전 자료,Vorabunterlage,advance packet,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0118,C1,참여 피로,Beteiligungsmüdigkeit,engagement fatigue,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0119,C1,결정 환류,Beschlussrückgabe,decision return,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0120,C1,공동 설계,Mitgestaltung,co-design,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0121,C1,지역 여건,Ortslage,local conditions,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0122,C1,야간 소음 한도,Nachtpegel,night noise cap,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0123,C1,녹지 보전,Grünschutz,green-space keep,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0124,C1,상권 이전,Lageverschiebung,commerce shift,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0125,C1,통행 우회,Verkehrsumlegung,traffic diversion,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0126,C1,보상 대상,Ausgleichskreis,who is compensated,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0127,C1,계절 제약,Saisongrenze,seasonal constraint,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0128,C1,공유 편익,geteilter Nutzen,shared benefit,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0129,C1,이전 비용,Verlagerungskosten,relocation cost,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0130,C1,야간 조명,Nachtlicht,night lighting,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0131,C1,이용 시간대,Nutzungsfenster,hours of use,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0132,C1,현장 실험,Ortsversuch,on-site trial,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0133,C1,운영 인력,Betriebspersonal,ops staff,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0134,C1,교체 주기,Ersatzrhythmus,replacement cycle,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0135,C1,예비 부품,Ersatzvorhalt,spare stock,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0136,C1,점검 로그,Wartungslog,service log,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0137,C1,야간 당직,Nachtdienst,night duty,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0138,C1,교육 갱신,Schulungsauffrischung,refresher training,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0139,C1,고장 대기,Störwartezeit,outage wait,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0140,C1,예산 이월,Mittelübertragung,budget carryover,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0141,C1,사용자 신고,Nutzermeldung,user report,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0142,C1,수명 예측,Lebensdauerlage,life estimate,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0143,C1,외주 의존,Fremdabhängigkeit,vendor lock,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0144,C1,지속 점검표,Dauercheckliste,ongoing checklist,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0049,C2,담론 전제,Diskursprämisse,discourse premise,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0050,C2,은유 체계,Metaphernnetz,metaphor system,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0051,C2,주어 선택,Subjektwahl,choice of subject,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0052,C2,수동 은폐,Passivverdeckung,passive concealment,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0053,C2,범주 이동,Kategorieverschiebung,category shift,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0054,C2,시간 틀,Zeitrahmen,time frame,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0055,C2,대비 쌍,Gegenüberstellung,contrast pair,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0056,C2,인용 권위,Zitatautorität,quoted authority,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0057,C2,침묵 지점,Schweigestelle,what is left unsaid,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0058,C2,재명명,Umbenennung,renaming,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0059,C2,청자 위치,Adressatenort,where the listener is put,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0060,C2,해석 경쟁,Deutungskonkurrenz,competing readings,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0061,C2,제도적 권한,Amtsmacht,institutional power,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0062,C2,공식 어조,Amtsregister,official register,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0063,C2,위임 범위,Mandatsgrenze,mandate edge,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0064,C2,기록 의무,Dokumentationspflicht,duty to record,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0065,C2,재량 공간,Ermessensraum,discretion space,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0066,C2,항의 창구,Widerspruchsstelle,objection desk,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0067,C2,공개 지연,Offenlegungsverzug,disclosure delay,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0068,C2,관행 인용,Üblichkeitszitat,appeal to custom,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0069,C2,책임 분산,Verantwortungsstreuung,diffused ownership,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0070,C2,내부 지침,Binnenweisung,internal directive,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0071,C2,권한 위임장,Übertragungsakt,delegation instrument,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0072,C2,제도 기억,Amtsgedächtnis,institutional memory,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0073,C2,서술 시점,Erzählstandort,narrative standpoint,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0074,C2,선택적 기억,Selektivgedächtnis,selective memory,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0075,C2,증언 위치,Zeugenort,where testimony sits,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0076,C2,연대기 절단,Chronikbruch,cut in the timeline,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0077,C2,집합 기억,Kollektivgedächtnis,shared memory,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0078,C2,침묵의 세대,Schweigegeneration,silent generation,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0079,C2,기념 문장,Gedenksatz,commemoration line,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0080,C2,기록 공백,Archivlücke,archive gap,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0081,C2,회고 왜곡,Rückschauverzerrung,hindsight warp,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0082,C2,복수 서사,Mehrfacherzählung,plural narrative,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0083,C2,망각 설계,Vergessensordnung,designed forgetting,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0084,C2,계승 쟁점,Weitergabestreit,what gets handed on,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0085,C2,명령형 공지,Befehlshinweis,imperative notice,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0086,C2,전문 장벽,Fachmauer,jargon wall,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0087,C2,불가피 수사,Unvermeidlichkeitsrede,inevitability talk,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0088,C2,전문가 위임,Expertenmandat,expert handover,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0089,C2,침묵 압박,Schweigedruck,pressure to stay quiet,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0090,C2,권위 인용,Autoritätsbeleg,appeal to rank,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0091,C2,완곡 금지,Euphemismusstopp,no softening label,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0092,C2,청중 분할,Publikumsspaltung,split audience,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0093,C2,결정 불가역,Unumkehrbarkeit,claimed irreversibility,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0094,C2,규범 포장,Normverpackung,norm wrapping,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0095,C2,침묵 동의,Schweigezustimmung,silence as consent,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0096,C2,말의 자리,Wortort,where the word sits,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0097,C2,이의 경로,Einspruchsweg,appeal path,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0098,C2,자동 결정,Automatenbescheid,automated decision,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0099,C2,인간 재심,menschliche Nachprüfung,human review,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0100,C2,기한 안내,Fristmitteilung,deadline notice,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0101,C2,증거 제출란,Belegfeld,evidence field,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0102,C2,결정 요약,Bescheidkern,decision core,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0103,C2,항소 비용,Beschwerdeaufwand,cost of appealing,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0104,C2,회신 의무,Antwortpflicht,duty to reply,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0105,C2,제3자 검토,Drittprüfung,third-party look,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0106,C2,철회 효과,Rücknahmewirkung,effect of withdrawal,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0107,C2,접근 언어,Zugangssprache,language of access,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0108,C2,종결 이유서,Abschlussbegründung,closure rationale,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0109,C2,추적 가능성,Nachvollziehbarkeit,traceability,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0110,C2,변경 이력,Änderungshistorie,change history,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0111,C2,접근 기록,Zugriffsprotokoll,access log,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0112,C2,보존 기한,Haltedauer,retention window,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0113,C2,삭제 권한,Löschbefugnis,who may delete,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0114,C2,모델 버전,Modellstand,model version,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0115,C2,입력 스냅샷,Eingabestand,input snapshot,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0116,C2,감사 독립,Prüfunabhängigkeit,audit independence,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0117,C2,로그 변조,Protokollbruch,log tampering,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0118,C2,최소 수집,Minimalerhebung,minimum collection,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0119,C2,열람 창구,Einsichtskanal,inspection channel,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0120,C2,책임 매핑,Zuständigkeitskarte,accountability map,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0121,C2,철회권,Widerrufsrecht,right to withdraw,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0122,C2,동의 철회,Einwilligungsrücknahme,consent withdrawal,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0123,C2,파생 데이터,abgeleitete Daten,derived data,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0124,C2,복원 금지,Wiederherstellstopp,no restore,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0125,C2,처리 정지,Verarbeitungsstopp,processing pause,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0126,C2,기본값 설계,Voreinstellung,default design,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0127,C2,고지 시점,Hinweiszeit,when notice is given,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0128,C2,철회 확인서,Widerrufsbeleg,withdrawal receipt,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0129,C2,연계 서비스,Verbunddienst,linked service,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0130,C2,재동의 압박,Neuerlaubnisdruck,pressure to re-consent,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0131,C2,보존 예외,Halteausnahme,retention exception,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0132,C2,종료 경로,Beendigungsweg,exit path,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0133,C2,차등 영향,ungleiche Wirkung,uneven impact,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0134,C2,오류 비용,Fehlerpreis,cost of being wrong,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0135,C2,피드백 왜곡,Rückkopplungskrümmung,feedback warp,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0136,C2,대리 변수,Ersatzmerkmal,proxy feature,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0137,C2,설명 가능 주장,Erklärbarkeitsbehauptung,explainability claim,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0138,C2,긴급 차단,Notsperre,kill switch,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0139,C2,피해 구제,Schadensweg,remedy path,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0140,C2,배포 범위,Ausrollkreis,rollout scope,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0141,C2,감시 전환,Überwachungskippung,turn to surveillance,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0142,C2,집단 소송점,Sammelpunkt,collective claim point,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
vocab_c2_0143,C2,모델 폐기,Modellrückzug,model retirement,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,draft,
